,hc,ec,dc,bc,cc,lc,ic,cfcc,acfbc
c8crn_e,1182.6619047619968,2.7441770335775333e-05,0.00019896538002387584,0.0,0.22830925774507133,0.0,0.00012226809028102303,0.00012226809028102303,0.0
sbcoa_c,1918.3499999998485,0.012108186895183594,0.0015917230401910067,2.9190435208620972e-06,0.3595907562423982,3.957046447180214e-06,0.00047659488086713406,0.00047659488086713406,0.0006714917532022851
c8dc_c,1906.0999999998562,0.006564319203946473,0.001193792280143255,0.0005374260331820539,0.35741715260987056,0.000542742627197894,0.000397194727345425,0.000397194727345425,0.0006186175548728907
c8dc_e,1366.2261904762142,8.97094013576609e-05,0.00019896538002387584,0.0,0.26332058469115105,0.0,0.00013257927923725126,0.00013257927923725126,0.0
dca_e,935.0202380951232,6.51205238631444e-08,0.00019896538002387584,0.0,0.1819498244216776,0.0,8.081571473382317e-05,8.081571473382317e-05,0.0
dca_c,1156.2023809525024,4.768191895914914e-06,0.0003979307600477517,0.00039793076004775136,0.22240906274891584,0.0003979307600477515,0.00013607606348595527,0.00013607606348595527,0.0
dca_r,1523.1500000000433,0.00034731911475056133,0.001392757660167131,0.0007957031396934937,0.2859743954480797,0.000795703139693494,0.00042995384449919324,0.00042995384449919324,0.0003787592730016819
3ddcrn_e,1182.5285714286633,2.378171221974184e-05,0.00019896538002387584,0.0,0.22828851744186046,0.0,0.00012036532500861886,0.00012036532500861886,0.0
ddeccrn_e,1182.44523809533,2.6338952465444976e-05,0.00019896538002387584,0.0,0.22827814870327473,0.0,0.0001219745129471974,0.0001219745129471974,0.0
ddece1crn_e,1182.44523809533,2.3777286213534013e-05,0.00019896538002387584,0.0,0.22827814870327473,0.0,0.00011962041016156163,0.00011962041016156163,0.0
3deccrn_e,1182.5285714286633,2.378171311210569e-05,0.00019896538002387584,0.0,0.22828851744186046,0.0,0.00012036532478432131,0.00012036532478432131,0.0
decdicrn_e,1365.8928571428808,8.857012512473704e-05,0.00019896538002387584,0.0,0.2632792037716082,0.0,0.0001280653577444578,0.0001280653577444578,7.217265722134017e-08
doco13ecoa_c,1970.466666666479,0.020366022685710642,0.0019896538002387586,4.272962402812698e-06,0.37111422875286126,5.591397777413651e-06,0.0005118205979300038,0.0005118205979300038,0.0007241077411003004
doco13ecoa_x,2011.6333333331506,0.017306241103441273,0.0031834460803820135,0.0008476199561647073,0.37701597779611434,0.0005859372472024215,0.0005659063300415948,0.0005659063300415948,0.0018582643378054445
doco13ac_e,1910.8499999998526,0.011664186512857439,0.001193792280143255,0.0,0.3585390212583821,0.0,0.0004361697414574805,0.0004361697414574805,0.0003420942872895938
docosac_c,1917.3999999998475,0.011673430357378601,0.0015917230401910067,0.0005372475504778834,0.3601318429349384,0.0005277845777595079,0.0004583424302508786,0.0004583424302508786,0.0014288127340027087
docoscoa_c,1970.799999999812,0.020366294791924894,0.0019896538002387586,7.02883932512869e-06,0.3711690421682298,9.116131928406946e-06,0.0005121569116345357,0.0005121569116345357,0.0008158733412523555
docosac_e,1372.400000000021,0.00015957532233821476,0.00019896538002387584,0.0,0.26479110689637003,0.0,0.0001387583235054433,0.0001387583235054433,6.6760517685671e-07
docosac_r,1540.4000000000447,0.000513668703527357,0.0015917230401910067,5.431963716896742e-05,0.2897665033150764,5.2585640758999996e-05,0.00047067096613361275,0.00047067096613361275,0.0012158740569813593
docosdiac_r,1524.2500000000432,0.0004971881311390122,0.001392757660167131,4.664688903341188e-05,0.2861534957868367,4.150199512139832e-05,0.00045235614493700256,0.00045235614493700256,0.0011830038636692557
docosdiac_c,1934.7999999998349,0.010955837161487922,0.001392757660167131,0.0005420132839188442,0.36420289855072463,0.0005283475484515961,0.00043022151711827913,0.00043022151711827913,0.001296188117732531
docoscoa_x,2011.6333333331506,0.017316929809316872,0.0031834460803820135,0.0007540522696932111,0.37701597779611434,0.0005050887616960464,0.0005660932542193465,0.0005660932542193465,0.0018369631409059974
docosdiac_e,1382.0000000000189,0.00014969611169092978,0.00019896538002387584,0.0,0.2669853917662683,0.0,0.0001360658258474562,0.0001360658258474562,0.0
3hdececrn_e,1365.976190476214,8.857469283600695e-05,0.00019896538002387584,0.0,0.26329299596626327,0.0,0.00012832430979289742,0.00012832430979289742,1.9721805704876465e-07
3hexdcrn_e,1182.5285714286633,2.3781717597326695e-05,0.00019896538002387584,0.0,0.22828851744186046,0.0,0.00012036536652745118,0.00012036536652745118,0.0
3ivcrn_e,1182.5285714286633,2.3778452956860488e-05,0.00019896538002387584,0.0,0.22828851744186046,0.0,0.00012024235531553737,0.00012024235531553737,0.0
3octdec2crn_e,1365.976190476214,8.857291439456701e-05,0.00019896538002387584,0.0,0.26329299596626327,0.0,0.00012831565641316045,0.00012831565641316045,3.9619109297316695e-07
3octdeccrn_e,1182.5285714286633,2.3781685548527978e-05,0.00019896538002387584,0.0,0.22828851744186046,0.0,0.00012036485308820782,0.00012036485308820782,0.0
3octdece1crn_e,1365.976190476214,8.857466670210864e-05,0.00019896538002387584,0.0,0.26329299596626327,0.0,0.0001283238733776294,0.0001283238733776294,1.6306806981151527e-07
3tdcrn_e,1182.5285714286633,2.378171420843201e-05,0.00019896538002387584,0.0,0.22828851744186046,0.0,0.00012036532789217641,0.00012036532789217641,0.0
c51crn_e,1182.5785714286633,2.37849631187319e-05,0.00019896538002387584,0.0,0.22829888712241653,0.0,0.00012042884314609167,0.00012042884314609167,0.0
ivcrn_e,1182.5285714286633,2.378408337057579e-05,0.00019896538002387584,0.0,0.22828851744186046,0.0,0.00012043406506195825,0.00012043406506195825,0.0
tdcrn_e,1182.44523809533,2.7530025375245134e-05,0.00019896538002387584,0.0,0.22827814870327473,0.0,0.00012228517293080807,0.00012228517293080807,0.0
tetdec2crn_e,1365.8928571428808,8.857012512473704e-05,0.00019896538002387584,0.0,0.2632792037716082,0.0,0.00012806535774445766,0.00012806535774445766,7.185679656654979e-08
tetdece1crn_e,1365.8928571428808,8.857012512473704e-05,0.00019896538002387584,0.0,0.2632792037716082,0.0,0.00012806535774445772,0.00012806535774445772,8.842990774508573e-08
dece4coa_m,1595.2666666667337,0.002495548486408459,0.0019896538002387586,1.5265232631123063e-06,0.2952129221732746,4.211280755038593e-06,0.0005087708198477869,0.0005087708198477869,0.0004351037513579561
dec24dicoa_m,1542.4095238095886,0.0018521167782038315,0.001392757660167131,4.2737568796094315e-08,0.2849852574279882,4.273756879609431e-08,0.0004575102171919381,0.0004575102171919381,0.0003034119336315147
dece4coa_x,1510.1333333333725,0.0008737502925607273,0.0019896538002387586,2.5911398887029314e-06,0.2845013019359221,5.150061050246527e-06,0.0005042593777267057,0.0005042593777267057,0.0001633675535922991
dec24dicoa_x,1462.2333333333706,0.00043989658765504854,0.001392757660167131,1.6482283521679875e-06,0.27512590321874314,2.2884367395521333e-06,0.0004492030845486351,0.0004492030845486351,0.00034099498769983946
dc2coa_x,1502.7500000000389,0.000722801817656084,0.0015917230401910067,3.996047981098495e-06,0.28318683795357225,8.17538703145402e-06,0.00047269301928166616,0.00047269301928166616,0.00019694793265951838
dece3coa_m,1597.4333333334,0.003079552478073736,0.002785515320334262,3.1890743548863645e-06,0.2952996474735605,8.506996033482265e-06,0.0005495836882819229,0.0005495836882819229,0.0006008102153839749
dece3coa_x,1445.1500000000367,0.00027751611382276095,0.0009948269001193793,1.573616533887028e-07,0.27258921791951407,1.6837345118343628e-07,0.00039298673785916565,0.00039298673785916565,0.0002385634526587097
dec47dicoa_m,1595.2666666667337,0.002495337842165234,0.0019896538002387586,1.6940243148446542e-06,0.2952129221732746,4.929042793648027e-06,0.0005087482275522837,0.0005087482275522837,0.00043784403106650636
dectricoa_m,1542.4095238095886,0.0018271873294825975,0.001392757660167131,4.7172865542194967e-07,0.2849852574279882,6.651301253697151e-07,0.00045444832857483963,0.00045444832857483963,0.00030391492117913104
dec47dicoa_x,1510.1333333333725,0.0008737502628441934,0.0019896538002387586,2.5911398887029314e-06,0.2845013019359221,5.150061050246527e-06,0.0005042584331266259,0.0005042584331266259,0.00016354028281536861
dectricoa_x,1462.2333333333706,0.00043989440524278695,0.001392757660167131,1.6482283521679875e-06,0.27512590321874314,2.2884367395521333e-06,0.0004491953431766797,0.0004491953431766797,0.00034177236414993715
2decdicoa_m,1590.8500000000663,0.001929128517260109,0.0015917230401910067,2.5248326211474803e-06,0.2947282003166598,7.687912315416082e-06,0.00047561058004834644,0.00047561058004834644,0.00031114020567751463
octe5coa_m,1595.2666666667337,0.0024948437502656973,0.0019896538002387586,8.563416439144048e-07,0.2952129221732746,1.2311969016143202e-06,0.000509112171090785,0.000509112171090785,0.0004090482836346698
2decdicoa_x,1502.5000000000389,0.0007111832300691074,0.0015917230401910067,3.9519334398318305e-06,0.2831549295774648,8.140328869550977e-06,0.0004716249666217155,0.0004716249666217155,0.00016478789036371473
octe5coa_x,1510.1333333333725,0.0008796529761461472,0.0019896538002387586,4.6803210086763875e-07,0.2845013019359221,5.714945213631634e-07,0.0005047909754163147,0.0005047909754163147,0.00011265436140372176
3decdicoa_m,1536.1928571429198,0.0012612123470162465,0.0009948269001193793,8.710922110498048e-08,0.2842438638163104,8.710922110498048e-08,0.0003978848283489804,0.0003978848283489804,0.00020266576058352965
3decdicoa_x,1445.1500000000367,0.0002773574723941567,0.0009948269001193793,1.6160943766413032e-07,0.27258921791951407,1.789698542702326e-07,0.00039292717067081955,0.00039292717067081955,0.00023467762843617607
3hdcoa_m,1584.866666666732,0.0017184046887591606,0.001193792280143255,4.381607748583176e-05,0.29440018744142454,5.2589388426344475e-05,0.00042853757434163766,0.00042853757434163766,0.0004111584633739559
sebcoa_x,1515.8000000000407,0.0009264263293975331,0.002586549940310386,2.644642671051469e-05,0.2851954831753958,5.0618445278608855e-05,0.0005347860010612283,0.0005347860010612283,0.0004135763607596885
sbcoa_x,1515.8000000000407,0.0009261264979000785,0.002586549940310386,9.352519013756646e-06,0.2851954831753958,1.3002764676766382e-05,0.0005348346446739585,0.0005348346446739585,0.00039128908391620234
tmuncoa_x,1514.5500000000404,0.0011400991791262857,0.0021886191802626344,1.3798292599273768e-08,0.2852278531297883,1.2598441068902125e-08,0.0005182366838962734,0.0005182366838962734,0.0001959342910335455
undcoa_m,1595.2666666667337,0.002512524392290594,0.0019896538002387586,8.7989112227253e-09,0.2952129221732746,8.798911222725305e-09,0.000509640414870356,0.000509640414870356,0.0003937186610556755
noncoa_m,1595.2666666667337,0.0025125075769703,0.0019896538002387586,8.7989112227253e-09,0.2952129221732746,8.798911222725305e-09,0.0005096346608587643,0.0005096346608587643,0.0003891973174241331
dd5ecoa_m,1595.2666666667337,0.002520629459979689,0.0019896538002387586,8.7989112227253e-09,0.2952129221732746,8.798911222725305e-09,0.0005101779436904404,0.0005101779436904404,0.0004744297487720634
dd3coa_x,1510.1333333333725,0.000882298716041457,0.0019896538002387586,8.7989112227253e-09,0.2845013019359221,8.798911222725305e-09,0.0005053402679321244,0.0005053402679321244,9.981593907836755e-05
2ddecdicoa_m,1590.8500000000663,0.0019366320941051304,0.0015917230401910067,6.53543546508229e-07,0.2947282003166598,1.0113208123783062e-06,0.0004772701954193786,0.0004772701954193786,0.0002875384823326434
3ddecdicoa_m,1568.550000000059,0.0018068724919938696,0.0017906884202148826,1.900878219393236e-07,0.2919546906767354,1.9966246409636307e-07,0.000494487940938052,0.000494487940938052,0.0003504434536835882
3ddecdicoa_x,1510.1333333333725,0.0008797633089548234,0.0019896538002387586,4.3280070436219835e-07,0.2845013019359221,5.014718169249927e-07,0.0005047961974725044,0.0005047961974725044,0.00010348074535358155
2ddecdicoa_x,1502.5000000000389,0.0007193398982308505,0.0015917230401910067,8.7989112227253e-09,0.2831549295774648,8.798911222725305e-09,0.00047349940095756625,0.00047349940095756625,9.404127496594842e-05
2dodtricoa_m,1590.8500000000663,0.00194619119431457,0.0015917230401910067,8.7989112227253e-09,0.2947282003166598,8.798911222725305e-09,0.00047749798252845574,0.00047749798252845574,0.00028416800526099006
2dodtricoa_x,1502.5000000000389,0.0007193398978217634,0.0015917230401910067,8.7989112227253e-09,0.2831549295774648,8.798911222725305e-09,0.00047349930025939564,0.00047349930025939564,9.405423342464594e-05
3dodtricoa_m,1595.2666666667337,0.002505105181989786,0.0019896538002387586,1.900878219393236e-07,0.2952129221732746,1.9966246409636307e-07,0.0005094048573914509,0.0005094048573914509,0.00040031773179943027
3dodtricoa_x,1510.1333333333725,0.0008797633090590694,0.0019896538002387586,4.3280070436219835e-07,0.2845013019359221,5.014718169249927e-07,0.0005047962084917838,0.0005047962084917838,0.00010347843824451539
3hddcoa_m,1584.866666666732,0.0017180617137575853,0.001193792280143255,4.3810153521910254e-05,0.29440018744142454,5.259098904956733e-05,0.00042852953036156996,0.00042852953036156996,0.00041343497187907257
