,degree,harmonic,eigenvector,closeness,information,katz,pagerank
pyr_c,0.015486725663716814,2136.2833333331923,0.045445597049342396,0.40119422254498505,0.0006657154957573752,-0.008458405521138353,0.0009258998661406581
nadph_c,0.0907079646017699,2267.749999999927,0.11976646599453186,0.4035059243629281,0.0006916424028663103,0.00010245055120566982,0.006881222585716508
paps_c,0.008849557522123894,1960.9333333331504,0.027910866681479816,0.37027107536490916,0.0006386153250335816,-0.01777443952929883,0.0006967074917009879
Lcyst_c,0.0026146419951729684,1881.5333333331982,0.014635554301176279,0.3562370136848893,0.0005468151999016012,0.015991008114329627,0.00019310864208689596
nadp_c,0.09171359613837489,2276.166666666603,0.1265403977400662,0.4051169233276298,0.0006917230407812555,-0.011140273503086962,0.006946377963923704
pap_c,0.009050683829444892,1981.5999999998032,0.026160367442323976,0.37467972871137906,0.0006401195605708,-0.005153266457813182,0.0007086679810303473
L2aadp_c,0.0022123893805309734,1927.433333333166,0.014328286924076065,0.3664234652516766,0.0005240310198717868,0.010106030532514803,0.00016648238255381374
akg_m,0.01488334674175382,2035.799999999849,0.01813463886338081,0.3785594639865997,0.0006609353109335853,-0.062193038268675456,0.0009626129767456557
L2aadp_m,0.0022123893805309734,1596.3000000000543,0.00345840110126718,0.2990676691729323,0.0005230296120636069,-0.0004547433727912858,0.0001630701304915094
akg_c,0.019308125502815767,2123.0999999998394,0.04720236800821773,0.3975373790677221,0.0006708486126164366,0.07243609541723635,0.0012184208075214104
2dr1p_c,0.0030168946098149637,1920.2999999998383,0.014770766081707198,0.36446268875531446,0.0005572358207632425,0.029330806631700793,0.00023704388534880318
drib_c,0.0016090104585679806,1921.0499999998367,0.017297664714316645,0.3651854572163055,0.0004611577318936069,0.0007885870654998953,0.00015723788552035145
2hb_c,0.005229283990345937,1888.766666666531,0.014829756295718945,0.35580363532274223,0.0006085944945605648,-0.0004892804008367656,0.0003076105334529856
nad_c,0.05530973451327433,2209.699999999902,0.09190001718303573,0.4040633888663145,0.0006879802510572438,-0.00726363566719962,0.004039736966805765
2obut_c,0.003821399839098954,2044.8666666665033,0.020875412024048204,0.38722741433021807,0.0005852351873635867,0.019318260877742747,0.0002646734701264894
nadh_c,0.052695092518101366,2158.0333333331787,0.07874598874010837,0.394665819971424,0.0006874103237464665,-0.006736481267864995,0.003877190241672331
2hb_e,0.004625905068382944,1885.0166666665327,0.01215467059737704,0.3553459119496855,0.0005979087577329203,-0.0009727480319893379,0.0002706780852777123
h_e,0.04847144006436042,2121.3833333331386,0.06802656000870048,0.3872575745774593,0.0006839732753322484,-0.2544598147299152,0.0038868071213375064
hco3_e,0.026347546259050683,1985.649999999818,0.0399413852010546,0.36691019112980594,0.0006757208828028354,-0.012397075163924368,0.001406558017018261
na1_e,0.038616251005631534,2102.983333333142,0.08975804491897549,0.3868959614037818,0.000684127074145612,0.027564201019148114,0.0022738742906225845
hco3_c,0.02815768302493966,2043.9666666664814,0.05581053828672796,0.3790500876724861,0.0006773930739635182,-0.03182599625421132,0.0014980486173316013
na1_c,0.04002413515687852,2161.7666666665336,0.09020922418474257,0.4001287622726541,0.0006846629678142309,0.03817763062762561,0.002390256476983884
2mcit_c,0.0012067578439259854,1938.2166666664912,0.011660183453475777,0.36911655530809206,0.00040895397844329084,0.004005435367529012,0.00013608442303056183
2mcit_e,0.00020112630732099757,1379.9166666666856,0.0001647929940759181,0.2696166151510222,0.00013483880097208358,0.0003916008488233402,4.941984315624759e-05
2oxoadp_m,0.0026146419951729684,1605.3333333333844,0.003275093273913263,0.3003685132604362,0.0005438665616120023,-0.010964971539067751,0.00018542406576159778
coa_m,0.06053901850362027,1856.2499999999443,0.015358890022080612,0.3241199478487614,0.0006850008801059296,-0.034144210456579116,0.004487559743816398
nad_m,0.05329847144006436,2100.5333333331578,0.021660369645243358,0.37746735499544487,0.0006839536062756911,0.04177630291476722,0.003656541966500807
co2_m,0.015084473049074818,1680.7666666666946,0.009813620031944229,0.309050223769269,0.0006611135904568529,-0.0847404158091922,0.0009763115001082781
glutcoa_m,0.0028157683024939663,1556.6761904762618,0.0029393947823570838,0.2892884156630011,0.000551303849369908,-0.00025106972960002187,0.00020440188652980513
nadh_m,0.05249396621078037,2095.9499999998234,0.01987073245981558,0.3768665201243083,0.0006837365891318516,0.03091556153712818,0.003604480958163085
2oxoadp_c,0.0022123893805309734,1928.349999999832,0.01634136207889677,0.3665585373046299,0.0005265075984741139,0.006736008965892075,0.00016490030060871042
34dhmald_c,0.0028157683024939663,1926.9833333331667,0.019634015291811063,0.3660996981076504,0.0005534581216151099,-0.007875517453187948,0.00021980306547882917
34dhoxpeg_c,0.0010056315366049878,1848.1666666665528,0.007785533280109035,0.35009153640332347,0.0003700842229871045,0.0027116428382158325,0.00012543453246206877
34dhoxpeg_e,0.00020112630732099757,1331.8095238095475,0.00011003002859633457,0.2593230063109581,0.00013032563272696512,0.0002622215958920252,5.143382331837805e-05
34dhpha_c,0.0020112630732099755,1915.5999999998403,0.016551701279526425,0.3640623855898074,0.0005142892159107205,-0.008538426642463357,0.00016239329204616122
amet_c,0.014682220434432822,1970.3999999998148,0.030120421573383908,0.37029865196991135,0.0006591384428507884,-0.0211110669999698,0.0011345356342994447
ahcys_c,0.014279967819790828,1959.3999999998211,0.02300426786458021,0.368460056321328,0.0006572536610069696,-0.02573664739619693,0.0011386073286823262
homoval_c,0.0016090104585679806,1913.5999999998412,0.013054353132117403,0.3638226254939265,0.00048158106143486644,-0.00746941845653067,0.0001361337220514816
34dhphe_e,0.0006033789219629927,1421.5666666666998,0.0017876434628088518,0.2753045404208195,0.00031771443665928916,-0.0002012092355611675,6.042327502496889e-05
34dhphe_c,0.0034191472244569586,1932.1166666664974,0.01673391968279799,0.3668289803747971,0.0005695971847831883,-0.004286460422734292,0.00025430114786006763
34dhpac_c,0.002413515687851971,1925.8166666665006,0.019219314369073887,0.3660188457008245,0.0005359499382754487,-0.007573762827757441,0.0001894763190014604
34dhoxmand_c,0.0014078841512469831,1912.3833333331754,0.015621186925158724,0.36360977036712006,0.0004645849757217313,-0.0031368888197366883,0.00012095965108240226
34hpp_m,0.0014078841512469831,1536.4595238095906,0.001973504289846552,0.2868020304568528,0.00045946515356525523,-0.00037696606937468537,0.00011182524311048921
34hpl_m,0.0012067578439259854,1556.5500000000623,0.0018892914289101322,0.2918182885315178,0.0004327847324979034,0.0014655126076507574,0.00010510257477119888
34hpp_c,0.0014078841512469831,1634.2500000000045,0.0054035041938987035,0.310847139731166,0.00043516308077155163,0.016404141492930607,0.00014318657879047205
co2_c,0.03700724054706355,2109.249999999808,0.07292556693551706,0.39075762338887143,0.000683515259751444,-0.02440097657224036,0.0026008754187119803
hgentis_c,0.0010056315366049878,1865.199999999874,0.007855852088658612,0.3538790035587189,0.00039621904844650495,0.003947859615963598,0.00010508962052101884
35cgmp_c,0.0020112630732099755,1926.4333333331663,0.01957167495313314,0.36634246979074564,0.0005108706388613636,0.0045988642361570265,0.00015965170891496446
35cgmp_n,0.0008045052292839903,1408.3000000000263,0.0003561993010719384,0.27227424566015007,0.00034949555181011584,-0.00047200685771329467,0.00010232637054831276
3aib_c,0.00040225261464199515,1104.2464285715464,7.604470326025762e-06,0.21618331231792687,0.00012313359259530596,-0.001149844825266277,0.00012781821417157457
3aib_e,0.00020112630732099757,900.2349206348186,1.0760869143386213e-07,0.1777618877368609,7.638100301243702e-05,-0.00012392717045618776,8.608667125812599e-05
2mop_m,0.003218020917135961,1593.1000000000593,0.003137465095524158,0.2977245508982036,0.0005635633546751879,-0.027591973578227662,0.00023815454260461637
glu_L_m,0.016894609814963796,2014.6166666665104,0.016644296479375466,0.3734134434847916,0.0006642635498947697,-0.02182665847764437,0.0010570023272683342
3aib_m,0.0008045052292839903,1431.842857142908,0.0005367018282214125,0.2757626178591237,0.0003172326503557304,-0.011285094202910982,0.00012049336383917641
3dphb_m,0.0022123893805309734,1566.1333333333966,0.002816147620743582,0.29343720491029274,0.0005214577944217704,0.01203538362047554,0.000170397469154614
3dpdhb_m,0.0022123893805309734,1565.8000000000627,0.002739697292610171,0.29341988787252876,0.0005217468598396902,0.005021648115348603,0.00017142196732813697
3dsphgn_c,0.0016090104585679806,1891.5166666665248,0.01290712111276003,0.35834234234234236,0.000484379482921243,0.0037550107688669133,0.0001291991985154988
sphgn_c,0.0026146419951729684,1951.1333333331509,0.02283559630136869,0.37110016420361247,0.0005449933184085942,0.001245007064000183,0.00020500860414004307
3hanthrn_c,0.0012067578439259854,1921.3166666665027,0.012480846549298921,0.36550760861574655,0.000435434802590568,0.0028202760188870525,0.00010826488500221093
cmusa_c,0.0014078841512469831,1921.2333333331694,0.0125296619072781,0.36550760861574655,0.00045141365984875545,-0.0030541610586470825,0.00013285579666535025
b2coa_m,0.0022123893805309734,1571.9166666667322,0.0024921717002461138,0.29441023211747985,0.0005197073475020568,-0.004246972412124252,0.0001727794157696426
3hbcoa_R_m,0.0006033789219629927,1512.9000000000517,0.0005149212387975866,0.28809827326457293,0.0003006083713194361,-0.006775882606117883,7.931569901471622e-05
3hibutcoa_m,0.0010056315366049878,1573.1166666667325,0.0015238082683575707,0.29463703703703703,0.00040173144749261285,-0.010524477999037213,9.528733889148222e-05
3hmp_m,0.0016090104585679806,1576.1500000000663,0.0021364096083673926,0.2949516521326452,0.0004752456340375295,-0.00737926534829477,0.00013590276572251426
hLkynr_c,0.0028157683024939663,1931.066666666498,0.01903567413830198,0.36674780556170244,0.0005511456394121843,0.020895612571336465,0.00022070937476004277
42A3HP24DB_c,0.0010056315366049878,1787.616666666594,0.006427147996089916,0.3380013596193066,0.0003999902842855142,0.01604905177830657,0.00010040977610710968
glu_L_c,0.02654867256637168,2142.1666666665174,0.07442266550145135,0.39833360038455373,0.0006783527487653815,0.09808890831799301,0.0016142688107373098
dopa_c,0.0082461786001609,1977.366666666473,0.035636480533877496,0.3736379349214699,0.0006402879026473978,0.0008798953587825922,0.0005405345604623811
3hpcoa_c,0.0008045052292839903,1936.7166666664918,0.011030279570803254,0.3689795918367347,0.00036701379040301264,0.003974851957504046,8.644458761929243e-05
3hpp_c,0.0014078841512469831,1939.633333333157,0.013521548003831086,0.36933590848313774,0.0004546447073621685,0.003045525414809678,0.0001318520934696177
coa_c,0.07964601769911504,2303.099999999977,0.09917046874161516,0.4138849579622076,0.0006908602934766949,0.03515842501746351,0.006531549165992312
msa_c,0.0008045052292839903,1847.3333333332198,0.007697544807481969,0.35001759943681804,0.00036662264253505147,0.003777524965426401,8.425344337559972e-05
3hxkynam_c,0.0014078841512469831,1872.2499999998697,0.009500841845683197,0.3551174916077423,0.0004582338277020733,0.00021290685987881064,0.00012374383338971374
48dhoxquin_c,0.0008045052292839903,1554.8166666667178,0.0031995571141425617,0.2963934426229508,0.0003660092421218256,-0.003906538963113057,8.283765440411967e-05
3mox4hpac_c,0.001810136765888978,1923.3166666665018,0.015306220998068188,0.3657495954097396,0.0004995893269250327,-0.006852495734379921,0.00014715489525969684
3mlda_c,0.0012067578439259854,1911.0499999998426,0.012070656657388922,0.3634237263357942,0.0004078073533993123,-0.0019099849333110248,0.00013830053444783592
3mlda_e,0.00020112630732099757,1365.5333333333524,0.00017056874736700366,0.26656658803345484,0.0001347139133870919,-0.00019994118126066138,4.9704536687148374e-05
3mob_c,0.0014078841512469831,1955.2333333331678,0.008563445663110235,0.3677786818551668,0.0004390954174437581,0.023273898719158994,0.00013605945859269497
3mob_m,0.0026146419951729684,1961.3666666665051,0.007615988901112829,0.3681599407626805,0.0005440686645884784,-0.011735583115870788,0.00018763069801941215
3mop_c,0.0014078841512469831,1955.8999999998348,0.008554897738747753,0.3678875323714391,0.0004390981785851337,0.02311557609618883,0.00013660932656929078
3mop_m,0.0026146419951729684,1961.3666666665051,0.007613410883434554,0.3681599407626805,0.000543970001876478,-0.01201022121709957,0.0001877826643477849
3m4hpga_c,0.0022123893805309734,1925.3166666665006,0.018827210032433806,0.3659919028340081,0.0005270199810357894,-0.007451351753190646,0.00017363503945269854
3mox4hoxm_c,0.0014078841512469831,1912.3833333331754,0.015609751913984938,0.36360977036712006,0.0004641758582023174,-0.00309447224973697,0.00012100716366673788
3moxtyr_c,0.0022123893805309734,1925.2833333331673,0.014449158270568675,0.3660188457008245,0.0005252520987856112,-0.009411121483257727,0.0001747763454433875
3amp_l,0.0006033789219629927,1376.040476190511,0.00018226685924300232,0.26132660569746663,0.00030510645804029935,0.0028084387741474422,7.678922289935567e-05
h2o_l,0.05651649235720032,1958.3333333331993,0.008341292399583903,0.34732797764582607,0.0006709846412768887,0.010702659005298517,0.005237110857500979
adn_l,0.0010056315366049878,1455.8666666667057,0.0005316925172422711,0.2783095438007277,0.0003798984637801842,0.003802728516996899,0.00011306487571555548
pi_l,0.01086082059533387,1664.4666666666683,0.004014335197756189,0.31233117658144355,0.0006292284537094651,0.013668427098474607,0.0007331462907431873
3sala_m,0.0012067578439259854,1493.1833333333896,0.0017250814836593793,0.2881817654900597,0.0004319675549023747,-0.009521384516978945,9.69593273064836e-05
asp_L_c,0.014682220434432822,2092.7499999998327,0.06107624711835434,0.3923611111111111,0.0006646438870447243,-0.014855006139297513,0.0007799808169775064
3sala_c,0.002413515687851971,1889.3666666665258,0.012104070699840989,0.3581100547392682,0.0005346537847084736,0.020888871077318398,0.0001711867550280737
asp_L_m,0.007843925985518906,1989.5333333331764,0.01276843029236695,0.37165495589774256,0.0006353309751062588,0.003665036638797536,0.0004457732987234284
hyptaur_c,0.001810136765888978,1924.1499999998346,0.015200238647604593,0.36591109802767147,0.0004987066242841638,-0.005295776292083982,0.00014581728936020639
3snpyr_c,0.0012067578439259854,1798.6999999999182,0.00711810628695469,0.3407112999383266,0.00043761653512524435,0.013532457143286594,9.888060764898663e-05
3snpyr_m,0.0012067578439259854,1520.250000000053,0.0011846679803342599,0.28841580138059053,0.00043273240902037336,-0.020803623120992373,0.00010081734477272637
so3_c,0.005430410297666935,1935.966666666496,0.016736356526939354,0.3670456223239333,0.0006107802839400359,-0.0003561989474963805,0.0003805276863354939
pyr_m,0.007240547063555912,1980.8666666665088,0.011702547494789856,0.3701057019502754,0.0006308297770115639,-0.04006978447337851,0.00045862506715994264
so3_m,0.003821399839098954,1595.1500000000553,0.0036001461839176214,0.29852897027919545,0.0005790839431351979,-0.006270907731339659,0.0002707891969867818
adrnl_c,0.0034191472244569586,1938.1999999998268,0.021687336590670375,0.36810542681572517,0.0005721932361131407,-0.009607867960267706,0.00025994217347008393
mma_c,0.0014078841512469831,1781.2999999999338,0.00831508334514318,0.33594594594594596,0.000461560088085694,-0.010615137589731075,0.00012155285854986044
nrpphr_c,0.006838294448913917,1970.6166666664762,0.03324090379584749,0.3728254349130174,0.0006305737289613438,0.004575317355532399,0.0004387025145433085
4abut_c,0.004424778761061947,1988.1499999998189,0.03016560186479707,0.37589778483405156,0.0005957227894615547,-0.023246111314508516,0.0003253753594213791
4abut_m,0.0022123893805309734,1599.5666666667114,0.0034339933248054713,0.3003866602223296,0.0005247589617987113,-0.010068139135009155,0.00016290702015818022
coucoa_m,0.0022123893805309734,1583.3500000000668,0.002857237952519078,0.2959699982141794,0.0005244778965939853,0.014364097434092329,0.00016163533187434385
4hbzcoa_m,0.0016090104585679806,1575.6833333333996,0.002265841474783478,0.2948816796156812,0.0004798301135811975,0.0006468383969008853,0.00012970331429403289
accoa_m,0.03459372485921158,1690.6833333333705,0.010795078372150437,0.3040792612072656,0.0006784843515253425,0.01969621997843203,0.0023473329945277724
4hbz_m,0.0014078841512469831,1575.116666666733,0.0016706518452473868,0.2948292220113852,0.00045335799517400656,-0.0024402095368698893,0.00012146290567283794
4hdebrisoquine_e,0.00020112630732099757,1370.5333333333522,0.00020766057118700048,0.2676139727649497,0.00013778763697173436,-0.0001815790399376025,4.913981503485108e-05
4hdebrisoquine_c,0.0014078841512469831,1920.6499999998364,0.01469715136856418,0.3653733098177543,0.00043734102022082604,-0.0017263635200804243,0.0001566568103399808
4hglusa_m,0.0012067578439259854,1556.716666666729,0.0019133343366185892,0.2918354170335153,0.00043440861641157543,-0.000137677530489219,0.00010372159883817149
e4hglu_m,0.0026146419951729684,1569.8500000000654,0.003254793064636392,0.29387079614634437,0.0005429011550953991,-0.01145733147930491,0.00018569691955519003
4hoxpacd_c,0.001810136765888978,1923.0666666665018,0.016412620332548304,0.3656957928802589,0.0004995581679274068,-0.006178021059379688,0.0001526148967346779
4hphac_c,0.0016090104585679806,1911.6333333331759,0.013384530103249841,0.36339716415728696,0.0004502596460800337,-0.0011667338772222825,0.00017944441578003677
4mop_c,0.0026146419951729684,1977.9333333331663,0.013834594408602907,0.3726298433635614,0.0005339048475756626,0.01633975801212506,0.00022311580928630482
4mop_m,0.0026146419951729684,1961.5333333331719,0.007690245696940387,0.3681872037914692,0.0005448509304307426,-0.012985939077656494,0.0001862203870055671
4mptnl_c,0.0006033789219629927,1176.864285714396,2.9698264655856223e-05,0.2272602614498583,0.0001399548467877007,-0.00022271272342375804,0.00019245510348534913
4mptnl_e,0.00020112630732099757,945.4428571427674,4.2055659491583964e-07,0.18518380572833254,8.253438929302823e-05,-3.121396027193585e-05,8.890954258529357e-05
4mptnl_m,0.0016090104585679806,1567.7500000000646,0.0020963187123770183,0.29400981609603216,0.0004591027544344537,-0.002075272434398108,0.00017890023518006822
4mptnl_r,0.00020112630732099757,945.4428571427674,4.2055659491583964e-07,0.18518380572833254,8.253438929302823e-05,-3.12139602719358e-05,8.890954258529357e-05
4mtolbutamide_e,0.00020112630732099757,1370.5333333333522,0.00020766057118700048,0.2676139727649497,0.0001377876369717346,-0.00018157903993761243,4.913981503485108e-05
4mtolbutamide_c,0.0014078841512469831,1920.6499999998364,0.01469715136856418,0.3653733098177543,0.00043734102022082745,-0.0017263635200805239,0.0001566568103399808
4nphsf_e,0.00020112630732099757,1331.4261904762143,8.586322916130677e-05,0.25925539680884346,0.00012980525434628558,0.00023929933219318374,5.231108305551756e-05
4nphsf_c,0.0010056315366049878,1847.4166666665533,0.006074545429819092,0.3499683254733582,0.0003659185788861679,0.002482420201227438,0.00013024448416611056
4nph_c,0.0020112630732099755,1923.3999999998352,0.015553770439726392,0.36566889755093035,0.0005069195390088032,-0.0012172325073257228,0.00018540193037416372
4nph_e,0.0008045052292839903,1434.3333333333685,0.0006173889582169774,0.27579321056134903,0.000349156070123651,0.02530358949846713,0.00010339884182428239
4pyrdx_c,0.001810136765888978,1931.9833333331628,0.019581455362922297,0.36742536210464083,0.00049939811624909,-0.003976995990928775,0.00014461665736485306
4pyrdx_e,0.0012067578439259854,1919.8833333331704,0.017202972510059315,0.3651050080775444,0.00043896764830264926,-0.002064993053852487,0.00010288804131236715
5adtststeroneglc_c,0.0014078841512469831,1923.2666666665011,0.017172758396846552,0.3659649639334609,0.0004567955430362075,-0.002559717481822946,0.00012541572348888198
5adtststeroneglc_e,0.0012067578439259854,1920.049999999837,0.017168906716779564,0.36513182051846954,0.00043798154927434817,-0.0019232652029416292,0.0001044706461111829
5adtststeroneglc_r,0.0008045052292839903,1433.516666666701,0.0002754598071432768,0.27816940807877366,0.00035871872031532643,-0.007000975067693175,0.00010057445080396729
5adtststerones_c,0.0014078841512469831,1912.216666666509,0.010879817981489811,0.36353001389193534,0.00043738997730153185,-0.004835105695751593,0.00015185424910594224
5adtststerones_e,0.00020112630732099757,1366.016666666686,0.00015377096552800535,0.26662376662376663,0.00013779249614395816,-0.0004924532575047234,4.8574513158190785e-05
5adtststerone_c,0.0028157683024939663,1921.5166666665034,0.016948342693008052,0.3650781995741244,0.0005428705357389762,-0.008337226019854631,0.000255182302252727
5adtststerone_e,0.00020112630732099757,1370.3500000000188,0.00023954050132395398,0.26745562130177514,0.00014677692942436122,-0.0008426652899150192,4.5649528713650195e-05
5adtststerone_r,0.0028157683024939663,1512.4500000000414,0.0006928161878281377,0.2863560444623625,0.0005431645163025853,-0.0187099006880208,0.0002638069397945217
5aop_c,0.0008045052292839903,1913.2999999998399,0.009605249041087312,0.36446268875531446,0.000357301350798884,-0.0019918075684311324,8.918886533542051e-05
5aop_m,0.0014078841512469831,1570.1500000000647,0.001478350870257608,0.2943928000473681,0.00045252209446887496,-0.018036929361800295,0.00012162816027051654
5dhf_c,0.001810136765888978,1923.9666666665019,0.018555367625033514,0.36561511875873226,0.0004976139295616653,0.011355711926427032,0.00014230133425161391
5dhf_l,0.0012067578439259854,1467.4500000000378,0.0008243613218352927,0.28079290676003843,0.0004211484320242252,0.0034372406169001775,0.00012001367884413293
5fthf_e,0.0006033789219629927,1786.9833333332665,0.00488466418102711,0.3356737780178234,0.000315535257024143,0.01765368067644644,7.504912045347444e-05
5fthf_c,0.0016090104585679806,1947.5499999998215,0.017635214976002022,0.3695280564845782,0.00047873629331952774,0.020368931746787174,0.00013978204681424229
h2o_e,0.040426387771520515,1928.699999999871,0.020462082917984924,0.3480817698123775,0.0006768049860628662,0.20344257392872456,0.0039466063467342785
5htrp_c,0.0028157683024939663,1937.149999999827,0.021886634242519437,0.3680236861584012,0.0005509361299524539,-0.005331701716465475,0.00020965222542874336
srtn_c,0.006436041834271922,1988.283333333137,0.027114706674115738,0.3769808173477898,0.0006255605614629925,-0.010378980137807142,0.000422142966626818
5homeprazole_e,0.00020112630732099757,1370.5333333333522,0.00020766057118700048,0.2676139727649497,0.00013778763697173436,-0.0001815790399376157,4.913981503485108e-05
5homeprazole_c,0.0014078841512469831,1920.6499999998364,0.01469715136856418,0.3653733098177543,0.0004373410202208243,-0.0017263635200805566,0.0001566568103399808
5hoxindact_c,0.002413515687851971,1925.9833333331671,0.019142395974326952,0.36604579253478614,0.0005379778108449655,-0.008295599787791881,0.0001858923330432689
5hoxindoa_c,0.0020112630732099755,1925.0333333331673,0.015073245534650689,0.36607274333676926,0.0005122961760045149,-0.00815103159800503,0.00016567970920026233
5hoxindact_m,0.0016090104585679806,1557.7166666667292,0.002481460573683324,0.2918696800704432,0.000475694269862306,0.0015795139262562827,0.00013508281213617083
5hoxindoa_m,0.0010056315366049878,1556.0500000000623,0.0018664395851709019,0.2918011620400258,0.00040572786938949365,0.0010572000476189367,9.247376017715654e-05
5hoxnfkyn_c,0.00040225261464199515,1511.8833333333805,0.0018699946686184011,0.2890193570888798,0.00024886376582271947,-0.0011283567427433296,5.620494687570008e-05
5htrp_e,0.0012067578439259854,1920.049999999837,0.01723561841601826,0.36513182051846954,0.0004399972435457312,-0.0022004636264058657,0.00010197803955359412
5hxkyn_c,0.0006033789219629927,1850.1833333332177,0.0062530015148806965,0.35080787412686093,0.0003143300157114694,0.002265999233714512,7.096997438790567e-05
5hxkynam_c,0.0014078841512469831,1871.74999999987,0.009320090786646787,0.3550160656908247,0.0004518863722987991,-0.0016688722651335634,0.00013064444472717129
46dhoxquin_c,0.0008045052292839903,1554.9833333333843,0.0031969943069440317,0.2964111124359127,0.0003657433160124104,-0.004094716875614378,8.367491212269459e-05
5mthf_e,0.0010056315366049878,1788.3166666665993,0.004913820888737266,0.335764451647758,0.0003843867748143159,0.019074064839706587,0.00011223413741293605
5mthf_c,0.003218020917135961,1947.1333333331565,0.018220874302503572,0.3687880136478267,0.0005630073751372038,0.026778512416392543,0.00025117463861914786
5thf_c,0.0020112630732099755,1924.883333333168,0.018675131203273847,0.3657226921662376,0.0005110091124081528,0.01429481976909154,0.0001557693321445751
5thf_l,0.0010056315366049878,1447.9166666667036,0.00043974851922426905,0.2770070756030977,0.00038632288935946994,0.0048062419306229955,0.00010544689553263961
5thf_m,0.001810136765888978,1574.7500000000666,0.002887640753871944,0.2949516521326452,0.0004972198004624626,-0.0028280095948246555,0.00013476321055927098
6dhf_c,0.001810136765888978,1878.7333333331992,0.014136026978728749,0.35616045845272204,0.0004939953769878342,0.016479210345944413,0.00014406306344843975
6dhf_l,0.0012067578439259854,1467.7000000000378,0.000760429723814315,0.2808246258119175,0.0004207522292507422,0.003937179274974663,0.00012053649989252928
6dhf_m,0.0016090104585679806,1546.70952380959,0.002329135634143716,0.28876756882332444,0.0004769510878988134,0.005414942389920634,0.0001252599802422971
6htststerone_c,0.00040225261464199515,1140.6857142858355,5.734473728421749e-06,0.22187513945289838,0.00013758340042001132,-4.583113871471436e-05,0.00012004922966312732
6htststerone_e,0.00020112630732099757,922.9988095236992,8.100188977977788e-08,0.18159240321402484,8.170389428919841e-05,-1.3525801801031473e-05,8.270067397575317e-05
6htststerone_r,0.0014078841512469831,1501.150000000042,0.0004043568102836031,0.28509174311926605,0.0004349114398897772,-0.00035535870605051174,0.00017266467162794415
6thf_c,0.001810136765888978,1878.7333333331992,0.014132285507837032,0.35616045845272204,0.0004932969119647343,0.016870347387974167,0.00014484924779265367
6thf_l,0.0010056315366049878,1447.7833333333701,0.0003729167197853399,0.27697621302434405,0.0003853040142966811,0.004793434459836691,0.00010624583522404539
6thf_m,0.0016090104585679806,1546.70952380959,0.0023332211167510987,0.28876756882332444,0.00047721588722049425,0.005481620156450247,0.0001250081159910916
7dhchsterol_r,0.0016090104585679806,1504.8500000000422,0.0006183116425293159,0.28568145253964605,0.00047683023656814466,0.002342575579555196,0.00015146022119801018
7dhchsterol_c,0.0016090104585679806,1923.0666666665015,0.013619509937558593,0.3658034137728075,0.0004702494783960607,-0.001839926419262042,0.0001679858215310773
7dhf_c,0.0016090104585679806,1877.8999999998662,0.013871389152809872,0.35608393611688033,0.0004760983134658493,0.015483024065969894,0.00013200234850374104
7dhf_l,0.0008045052292839903,1447.0333333333701,0.00036861288669956933,0.2769299320485686,0.0003557347706590051,0.004144309103600345,8.702908661520928e-05
7dhf_m,0.0014078841512469831,1545.9595238095899,0.0022891803796941993,0.28871726380581847,0.00045847144924900655,0.0056054754079969335,0.00011233654296844126
7thf_c,0.0016090104585679806,1877.8999999998662,0.013871259506325964,0.35608393611688033,0.0004759663687202059,0.015532353692211112,0.00013228464219947425
7thf_l,0.0008045052292839903,1447.0333333333701,0.0003631192384862785,0.2769299320485686,0.00035370732685364515,0.004234867584710691,8.804101264000767e-05
7thf_m,0.0014078841512469831,1545.9595238095899,0.0022892362324463352,0.28871726380581847,0.00045847774757003403,0.005617076147274046,0.00011233973006594685
m2mn_c,0.0006033789219629927,1758.816666666616,0.004692234061512879,0.33184275512247213,0.00029654254581158756,-0.0059239254862480245,7.987244539341999e-05
man_c,0.003821399839098954,1937.716666666495,0.019816187934994917,0.3672896505872793,0.0005770535912729999,-0.006040630465184999,0.0003088669967966862
mn_c,0.0006033789219629927,1758.816666666616,0.004692234061512879,0.33184275512247213,0.00029654254581158566,-0.005923925486248017,7.987244539341999e-05
m2mn_l,0.0014078841512469831,1364.3500000000429,0.0001524810528672279,0.2579908675799087,0.0004242956404007013,0.001136563730455578,0.00016722166936018957
man_l,0.0010056315366049878,1453.9000000000387,0.0004222356274347341,0.2779361618871932,0.00038561285755873585,0.00040197493654992353,0.00011828094682788741
mn_l,0.0008045052292839903,1362.8500000000427,0.0001459858519720037,0.25795071335927366,0.0003465533934663602,0.0009511231606576522,0.00010276421837045823
galgluside_hs_c,0.0012067578439259854,1863.049999999875,0.005731058718906799,0.35352673492605236,0.00042122086791165334,0.0008124985546890833,0.0001296408297358382
udpgal_c,0.003620273531777956,1898.283333333188,0.009602366558480851,0.35919664788325384,0.0005732366446320667,0.013424772075158522,0.0002979773501352486
thcrm_hs_c,0.0008045052292839903,1853.1666666665492,0.005723872809947694,0.35120435120435123,0.0003608466234313433,0.003627812551114652,8.991938231670847e-05
udp_c,0.017699115044247787,1979.1499999998107,0.02955869990208315,0.3713773528533015,0.0006622134293235708,-0.026688986293219755,0.0014855972265020142
galgluside_hs_g,0.003218020917135961,1441.0928571428901,0.00029438324704172936,0.274711310017128,0.0005422028495863825,-0.03163816247247851,0.00032982707424710834
