Muestra,MDS_Componente_1,MDS_Componente_2,tSNE_Componente_1,tSNE_Componente_2,isomap_Componente_1,isomap_Componente_2,k-labels
M69,3.6663580603177945,-4.549354561456155,-52.233196,16.85649,-9.714830644866629,4.627713109392348,C
M85,3.8552240851801494,-0.7754480367243103,-29.54932,27.757767,-8.407341090365126,4.515517425299576,D
M89,2.6169989886827705,-0.2499923756740289,-20.185476,25.420366,-5.204232076084681,7.775735912095201,A
M43,-3.0619458125680588,0.4755812760045687,-8.217332,6.654788,-2.225994811190432,7.371652023805389,A
M26,-0.25795009266371227,1.1502959138565552,-15.111636,18.812792,-3.2134059029338644,6.465956745486258,A
M47,-2.6494938418833596,-5.131239650626092,-41.38513,40.384212,-9.678815126930443,4.672088492877756,D
M76,-4.292809252607859,-2.266822918440986,-21.914053,11.763019,-3.9911634977667716,6.763314734020606,A
M44,5.462925766845552,2.280297876638488,-21.363216,11.711298,-3.303371495630396,8.082681770673299,D
M91,0.5110976557659506,1.1897960149491769,-5.1229296,31.742022,-1.8927477471910306,7.655653508143644,A
M30,1.5405420655353597,1.7464482205992837,-6.075583,14.157433,-2.8212474496513784,7.091714162525427,A
M64,4.052357339166177,1.6082963477306862,3.2245984,6.507469,-0.6266426714343335,4.674099636512118,A
M40,0.33115013083655787,2.1437114063914473,-4.413589,32.564453,-1.9327109428973774,8.028992498762932,A
M66,0.3109639065399603,4.618642296932855,34.032845,-29.125591,10.49854737767841,-1.247326258182816,B
M79,3.9240287666167823,-0.5440202522137859,-32.001995,11.171293,-7.166763922645833,7.071532384360139,D
M07,-4.247271504325602,-2.194390024418991,-5.9712276,6.3588853,-4.735558724741301,3.835528503994104,A
M31,-3.9318285534307433,2.993156583333006,14.916175,10.053551,4.584007781127957,6.266777637446081,A
M46,-0.006885527057620531,2.2346843699467116,-12.28881,12.656562,-0.4668900221473915,5.988069973661181,A
M50,3.0527338370444563,-1.5669339871029633,-24.912872,0.73541296,-8.555013219538804,4.038551973355042,D
M57,3.6256168006200427,-3.377254039404394,-40.326187,22.04939,-11.599595798242603,3.8841823891516456,D
M87,5.955202720307018,-1.6546958913185408,-54.942726,30.741291,-10.83993577615022,5.430337806475561,D
M59,5.005649285753698,0.14067900624078578,-7.59248,32.496265,-5.43150610660692,8.125269763368179,A
M25,5.144985225622554,-2.5074105409098806,-37.203224,2.6695092,-9.445706751387869,3.7461807897320334,D
M71,-0.7596185528043887,0.38262582695611264,-5.2716875,31.665226,-3.181416146886194,7.171286982832619,A
M86,0.7039749267422499,1.2592980539618035,-4.8737955,31.942373,-1.9135263166876688,8.312639520727148,A
M58,-3.936354816584625,-0.9350593569934692,-6.131401,31.50434,-1.7188300439116697,8.911893502197987,A
M74,4.193693508934256,-3.0265417737681135,-32.48274,24.337456,-8.640346915994073,5.231758463460361,D
M77,1.3482217626846777,-2.037058973326308,-32.960957,11.625791,-9.918285550095517,3.8819900302601895,D
M27,3.29478907200009,-2.4601306590175285,-33.007034,11.706094,-10.676898709702945,3.605020169393282,D
M72,2.6426821917568235,0.7965067730014478,-12.566207,13.516211,-1.2575764899912518,6.706370792089938,A
M90,4.689810853234545,-1.5004557373575844,-32.42228,10.943971,-9.061608595854551,6.1560888558329,D
M24,-4.242112316591471,4.994212447749852,25.175476,1.3916816,8.865731536799503,3.3517597302724216,B
M60,3.3727183318598537,2.12842345981802,-0.7492771,35.601353,-1.5082835790751337,9.427490776309789,A
M70,0.19946178979183962,1.7861387590874447,-2.0800257,30.328484,-0.13035762733708467,6.586501639307704,A
M53,-0.21511879356086308,1.5612029134211312,-4.56339,31.828568,0.40955089412832396,6.85126715630219,A
M51,3.3753641026731027,-1.25600578098558,-33.019257,11.386179,-8.43745456794967,3.2820647760248525,D
M39,3.7561274770345676,-3.6672664143329037,-49.40755,18.721615,-12.883118681727481,1.2232030790833308,C
M78,6.202821037110311,-0.8036957872326668,-45.690224,3.862998,-6.427254184323721,3.8290329785354564,D
M80,4.780729341384226,-4.763852968784671,-50.086727,15.89107,-14.111648622694078,2.3237717478026956,C
M84,3.07255924182056,4.643714418922574,20.547743,21.052769,6.608987086160018,5.34028311156597,B
M48,4.056575074620081,0.20654708492136922,-19.9998,24.7189,-7.550726191238458,6.564101795496549,A
M68,4.15527325005043,-2.414686554302214,-34.53048,30.099037,-8.601315820603276,5.567254919912547,D
M75,-2.3603972408743465,-5.091293187347627,-41.643383,13.703963,-7.6386436535382165,3.3079337676469596,C
M67,3.9033598307199635,-1.2406993531743993,-35.497547,30.543322,-7.686137983551447,4.952562412572847,D
M41,5.396566118637868,1.3935597567582627,-7.3261533,39.31336,-7.235475591331312,7.200044495761771,D
M34,-0.3546840024602414,6.395148290544777,45.41082,-1.9414124,18.27038495562803,0.8421941025959803,B
M56,7.6053676280165385,-3.2864330743611747,-55.80299,19.462042,-14.189497067330052,4.80761585929912,D
M38,2.547205665601603,1.169606181568827,-7.4199095,39.018066,-2.97037478214578,8.752418594725695,A
M21,6.909842516510583,8.98867053971749,46.812607,33.740803,12.486109295074382,7.942644842446063,E
M30,-4.742868200797066,3.399508060010134,21.111277,2.8878133,6.88059826978978,6.918600850271307,A
M36,-2.8487219837711906,6.726365136690343,44.473732,-2.5758884,15.242536285859732,-8.222267363102333,B
M25,3.6659163069289695,3.5072982541398785,12.357159,20.163898,0.0208665502617592,6.802969051687819,A
M40,-1.6329449156434372,-1.7312384589393124,-21.61229,13.5377,-4.407267974535965,5.1019189135808976,D
M38,-6.1266630472744525,1.483611619868468,7.553415,2.8669262,2.515247477293347,4.052186949666801,B
M31,-3.0955500884981486,-4.900560441878822,-22.030525,26.705318,-9.871719575299615,5.8955107744170165,D
M39,-3.088362846703601,-4.784246535459294,-38.472336,25.27303,-8.415462507047744,5.7514764908190985,D
M37,6.076482572437431,1.8721963173037226,21.107544,-37.136776,-1.657564330876499,5.355029879022907,D
M33,-5.0535639185550165,-2.074842227867689,-12.750708,13.818756,-5.437494045289682,5.7556741502279065,A
M16,2.1766467972943118,3.739710423411292,16.785814,14.804272,8.47429227366051,4.173476130649312,B
M19,-0.3503992451628939,4.181952774430964,27.983133,12.352946,12.180588169843617,4.277292734491044,B
M48,-0.7993253643328773,4.925184827587581,51.32043,7.69705,12.069906678287605,3.0538568193249294,B
M45,1.6683369765675518,5.876532247334589,30.484844,22.685629,12.08542056413462,3.644860614443843,E
M40,0.9056928011085317,-1.4450486589201428,-20.87538,21.359629,-5.565509452045281,5.098793415589573,A
M20,4.433462915948052,0.6785476833857184,-9.027158,35.812923,-4.828690943024009,9.079876838049854,A
M41,-0.3518300740586553,2.0447089205723876,15.138152,15.503756,4.045008692139214,6.694854614171886,A
M78,0.04970630626523813,1.3364775210360924,3.6355648,13.631158,1.947055060250261,7.270881715923881,A
M70,1.7195571442162474,0.8102378448887425,-9.003367,35.14942,-2.010057496207321,8.443822483837478,A
M28,-1.0405693556561686,2.00612183580837,1.1315885,20.787779,2.052458640901618,6.086819123073203,A
M27,0.8948118997877448,-0.28249443415487624,-9.675537,39.534786,-3.9948558252438997,3.95873847727017,A
M36,1.7947758699383507,3.570041046383824,19.17267,20.869442,3.4439874058004625,7.593117024401964,A
M49,1.1337638432796087,4.972083926833046,40.381863,20.594872,11.07905171429601,2.6223683176296886,E
M14,1.579338311777024,9.231182713066561,62.363266,4.2751136,20.37400022723955,-5.186843869881482,E
M43,-2.071368073869975,2.503170634951854,12.4565115,14.897022,2.7567649778169003,7.712128669892623,A
M79,-1.9131786935980306,-2.4186115555439347,-16.04769,4.168267,-5.955099715451867,3.905902219326104,A
M25,-1.3098126595300106,1.0646096610542997,6.256693,15.730665,1.4749733349959615,4.0311723121133545,A
M24,-4.595691725389466,-0.38543667423469197,12.877393,-14.07665,1.3019563480164962,1.1624747955466659,A
M69,-1.417121543853782,-3.391807108388227,-37.794594,26.345339,-7.586500242713156,3.025624872327924,A
M55,-3.995105049842749,-3.1939193234376364,-15.706752,7.430545,-3.0930451469818223,2.9784881787394824,D
M65,-3.689669845490803,-5.7564484141650185,-25.709686,4.9537053,-2.0975528437512745,-4.124692263278844,D
M46,0.16722208449983636,1.727296582916006,1.2370883,26.157656,-1.5677674881347285,6.509162637984785,A
M38,1.4412203351913302,4.019613093303214,16.55927,20.752916,7.134152556836816,4.3056450938592175,A
M75,2.9781200539360135,-1.8873133219796672,-43.203884,24.00806,-7.011094872117867,4.903591859609732,D
M66,1.399910987414209,2.0546466797833443,-6.2345757,34.080475,-0.7272262651822399,6.548776393756176,A
M74,3.310723206670372,-4.067229526235828,-49.309174,17.64942,-11.733246974282048,3.864664337124345,D
M51,3.8260974863998887,-4.379142837532346,-47.408073,15.322229,-12.328152881381689,-0.7066238958719671,C
M42,-4.795367190204479,-1.1367528454175462,9.063636,1.7296535,-1.287674894243321,6.639654780077022,A
M63,4.668438080020553,-1.1594686854239207,-31.828253,0.44730836,-7.812874352973254,3.6733464798375945,D
M12,3.4953365294198417,-2.6647826157278955,-43.980164,23.838638,-8.526862850275686,4.587781266828811,D
M34,-0.5826881820826069,4.99422197367673,44.148933,17.449009,14.780701903957043,2.573246383063781,B
M57,0.26847711383799006,2.1186318165105518,9.736306,26.084343,2.3889449454869536,6.188363473947244,A
M26,-1.7994125330409578,-0.4344199569925318,-24.221457,44.342022,-4.799929539290039,5.979209450192221,A
M31,1.0623728672001176,7.901260550219398,39.929928,19.367355,13.570457976475407,7.1710546281382435,E
M52,3.200760796720158,0.05167479034281144,-28.211159,9.580231,-6.154198143600877,3.105156995509488,D
M68,5.077431721018411,-3.316713499880009,-45.043716,16.727882,-10.157027797413967,3.762385492355951,C
M33,2.1567987864249374,-0.5217571256380124,-10.467416,9.284309,-3.2862926969921493,3.1594906056626906,D
M54,2.8713755253621285,-5.335579027770992,-49.690258,14.142411,-14.014880787887542,-3.3941998692723208,C
M15,1.0976431744216413,4.721671248165871,63.294136,2.0228279,17.38425804190058,1.1237799787354656,E
M29,1.2674091964111691,0.1868915186880859,-16.04789,25.365564,-3.0293422578849296,5.765031644797341,A
M22,1.527060328225951,0.4440832209278473,1.5512309,17.212475,-2.6236906734413443,8.102615694620967,A
M30,3.252807151539013,-3.3168268665413927,-35.233078,21.957178,-11.453126435944984,4.459818656161991,D
M67,0.5369471270133698,0.4830651430193745,-12.87523,11.016233,-2.5314798585983103,3.7475762993014983,A
M71,5.715608491084984,-5.2894042555546195,-52.986282,13.899827,-14.628873232126521,0.7224421926390606,C
M39,1.0675980531466955,0.7911223988701278,-12.07823,30.93302,-2.285865938019487,4.0772670866558025,A
M47,-0.4917477976959917,3.9130404594159334,46.212284,13.288399,13.494455651196354,-1.0748004122146024,B
M47,-0.4917477882557821,3.9130404607157376,46.212242,13.288401,13.494455651196354,-1.0748004122146024,B
M72,2.597098131619846,-1.1588972417273107,-39.984615,11.327672,-6.426650976588417,2.9413165201576246,D
M77,1.9049625723801964,0.7166572490205108,-13.488794,34.694096,-3.0038889057693896,5.5655217980006215,A
M21,-5.777151442444731,0.8667464695122762,16.067879,-3.1624079,0.8204986345336345,3.3437689355279425,A
M76,2.216140069150288,1.286299912513287,2.6448972,36.81108,-1.1449725635530112,8.670701270460578,A
M35,-5.780906013614068,-0.7204541251494014,11.627087,25.739609,-1.2745130838890273,7.102292681447257,E
M61,4.882673440220247,-2.5452718358533426,-54.468975,24.640358,-12.561388645771066,3.3289585804725954,D
M50,4.106773997250194,-1.2178561725224237,-31.62064,34.38702,-8.30766296049367,4.979794847213867,D
M37,4.1478068616092285,-0.5058970299942133,-29.975153,31.296665,-8.814068665336137,4.593104178891342,A
M59,4.296609323589754,-0.10246120500612275,-24.457233,14.300553,-4.261405983677548,-0.5125312514419759,D
M80,3.143708558569939,1.0700402313322106,-20.545376,6.464094,-4.344994642035028,4.855749382451614,A
M13,3.9984464071485597,-4.242591999797993,-53.374672,18.705175,-11.428515076313897,4.189249794403016,D
M56,3.5522731354819252,2.434371631923998,-5.508415,37.391994,-2.531591384763225,9.04202285977815,A
M53,1.198177378226728,2.3241346021851226,20.032982,25.832129,1.4345000327455333,5.403604090792217,A
M62,3.8690885284999594,-0.18027467471896566,-32.9281,32.687828,-7.529685212310772,4.948859868552862,D
M73,5.828568740945054,-2.1362211242973537,-53.920933,26.733511,-11.221063841597713,3.483313889358277,D
M44,6.26043270355927,-5.902217284079638,-59.43569,14.367413,-17.359101360628987,-0.8020987146283219,C
M18,5.2497399130542055,10.339368101045864,63.04404,20.198803,19.471711553441615,1.2189084936318648,E
M58,4.954542888117681,-2.1432174827590615,-49.383007,25.857527,-12.539632490124779,2.280674422358871,C
M53,-4.615391358011033,1.8380785448099566,66.944695,-12.188562,11.36193045529287,-9.009078223060348,B
M58,-2.176714419227133,6.13101251107242,48.921352,4.2877526,14.837559077093387,0.8120215554832555,B
M39,-2.7593821039760096,6.9225057025679195,44.123966,-3.639837,15.608440358994407,-2.1206962131104694,B
M59,-2.0489093754490493,4.8137722621454575,39.32224,0.77387536,14.480120110374864,1.4029391473887842,B
M46,-0.8996730120450565,7.254315351083539,78.28275,4.763418,17.215730688357226,-1.8514089285089286,B
M70,-1.6282749039778075,4.842838860163522,23.056122,10.535285,8.163952550634008,6.681459607563128,B
M60,-1.7529468601966054,5.69009433011088,36.755688,16.276146,11.868622126030434,3.7085206711393828,B
M55,0.9479378023002338,4.601625380749009,58.552197,0.28236976,15.637467314792591,0.9180002626155861,B
M36,-1.9569495365144882,7.386842501938735,37.559242,16.40285,11.21166249799036,6.808668188039166,E
M42,2.759064276148144,-1.4140930888835153,-31.849234,13.424232,-8.628225581759839,3.3627951555797817,D
M37,-2.278385355217033,-6.862699008544256,-25.80809,4.806046,-5.6952373562671905,-2.249045426415187,D
M13,0.9864341931946236,9.988686751965858,77.869156,3.6361334,19.383303032937317,-2.175137472265947,E
M62,4.797639612382021,-6.84052201606961,-51.14659,15.059516,-15.89085838464719,1.8390267089791485,C
M45,-2.21260521228299,5.977060979197699,36.103992,17.263636,11.752045719091674,4.202962885428754,B
M38,4.2826420257290545,-3.8208220997964917,-50.11775,23.00683,-10.563948334847005,7.245613117799794,D
M41,0.9648063353653342,0.9092502705711699,2.3917487,19.03905,0.6447085445238369,6.690589323113887,A
M48,2.428937834264968,0.9589459661294614,-25.528778,37.904713,-3.094841597893239,6.047077010051175,A
M43,2.0896389250070855,2.4258272970876322,12.982027,-29.337273,2.7032544717128815,1.662508586400931,A
M57,1.4996950651771996,6.9815090994205224,73.5776,6.0232882,18.961549063899618,-1.3045346481529536,E
M40,2.1546025087514424,-0.2617287802744324,-28.375992,31.779364,-6.695687024876488,6.363601050862156,D
M67,4.060404482334938,-4.691294519834874,-47.68267,26.23226,-11.939737510244965,2.9673331665516023,C
M51,4.404850781545506,5.684625351880934,69.120285,-0.5564563,17.589351722572967,1.130946610025118,E
M73,-5.870760480355104,2.552256981614917,66.32976,-0.88050795,18.51984681034997,-2.22446888259928,E
M66,1.645715239765591,0.24167281001210383,-27.034405,27.752947,-4.318671590597981,6.428115003183442,D
M49,4.884602985146524,-4.574098599200513,-48.2547,23.385935,-14.296744076030103,4.4122449325743265,C
M35,0.8215543831103731,0.6245025970395472,-6.433688,16.122078,-2.8672012283201815,5.959804228210117,A
M47,-0.14329154803287608,-0.06389830680647499,-4.4196224,18.382998,-1.9781543517500597,3.7437011159107256,A
M54,0.22376259743949628,3.8102583137132315,24.849567,14.158472,8.157715102445646,-1.7076294260577065,B
M63,0.8345469700216587,1.9753984178003434,5.063599,8.714139,0.10101506517163912,5.858804193111598,A
M56,1.826685678722937,1.0930897447267474,3.0649729,8.038532,-0.5841451138990563,4.754132861122814,A
M61,1.8777961583631537,2.238367804153381,2.79814,32.412647,-0.3467343478169091,6.723578306689747,A
M52,-0.9210177758261534,10.510040894441769,75.42342,16.12734,15.940313684363135,-4.002542998505956,E
M71,5.920512998758999,-1.8017525498182543,-53.761875,25.205778,-10.87753296250849,3.603568815721553,D
M24,-0.05927604565952854,4.942183689244074,16.944231,2.3927355,8.164345041245822,4.916804793778574,A
M42,-3.5722139349022815,2.730440121413593,29.955708,-5.086581,7.51400869834648,3.326868403459122,A
M06,-2.1664437948906987,-0.2884850349470336,4.9291544,17.535715,-2.094361937959202,7.63082594460013,A
M11,-2.1185384617315433,-0.6730279784848638,2.6718986,15.294789,-2.240406756291207,5.825152243095729,A
M37,-5.835553788229821,1.7275151095742876,18.09004,-2.7245283,2.4664790769607943,3.031450128153456,A
M41,-0.06327537483564719,6.269976393401936,59.60134,-0.16391072,17.224197902026336,-0.2943389269582343,B
M36,-1.7840834916170332,4.467924681831163,36.57075,16.140263,11.252474456371509,0.013122341438436907,B
M16,-3.0434584125461184,-4.921990362376677,-45.659595,17.485939,-9.297962409697455,4.028575564754798,C
M14,0.2387546366864547,0.006325286330814301,-13.790968,15.28279,-5.817625071743121,5.295594196178037,A
M12,-0.17016644762293634,0.8553920493468626,2.9356253,23.806353,-0.37476217286338515,7.472644398975499,A
M15,1.8060179856573946,-4.972940214345134,-46.1099,18.402803,-10.957966366747954,2.012838932606911,C
M38,-5.8133627243031585,0.37082539762162675,19.353825,21.753551,5.8409986951664195,10.682010876744979,E
M10,0.34811106167420053,0.7896505594793909,7.1529713,25.071041,-1.5877769962346524,5.229285662208692,A
M08,3.680737345929955,-0.6202950741284803,-45.19734,28.378576,-8.207953790653157,4.65694508702227,D
M09,3.962508292185395,-4.02408427423856,-52.43287,22.774961,-12.631512328813757,2.615912871488327,D
M40,1.330407476300717,0.6430004959005283,-16.851732,24.302334,-3.3284304999830163,4.803163800601494,A
M07,-0.6096738198689969,1.983470763877194,1.2878251,22.946669,2.9227214223303135,5.675255714847668,A
M17,3.9878136042579704,-2.9456129061376974,-49.359573,25.596884,-12.12491149331844,2.3073263378873192,D
M32,4.921110085993453,6.900702660120958,75.414154,16.166353,13.986253263909315,-5.846896936741495,E
M05,2.4199166137042334,1.2408424322794018,1.8826518,31.953028,0.4275104514192408,7.836450826029809,A
M31,5.750664174115826,6.755144843155117,69.2337,-0.5574805,16.309396742708504,-1.3112451156442138,E
M35,2.6740501243041823,5.125859036678092,67.64723,0.40296015,17.05464970035369,-3.7174674774723226,E
M13,1.7560689149230235,-0.2892577686942833,-12.53103,41.554016,-3.8060252574393685,3.3911696241598186,D
M16,-5.599069058964832,3.5787146761330284,43.25298,-2.3689942,14.997793686451567,1.3904769386293987,B
M36,-2.1275322966109496,1.4988147040868343,2.9481184,21.920015,-0.09641818575041679,4.7184904075447465,A
M15,-4.899267783171761,2.448465579016231,20.150333,0.4137277,9.405343529895445,2.739818291805546,A
M18,-3.5017267847779476,-5.089389532319361,-25.814783,17.722708,-9.126551167898203,0.7443077116653056,D
M46,-4.240275534423325,-0.5591999892287107,10.981377,-7.8100348,0.6141840064060055,-1.4064709921416736,A
M32,4.197356393764016,-0.6442227432198766,-33.35311,19.112988,-7.464943082608973,4.617655124983229,D
M66,3.8719969924643287,-2.4411748257849415,-33.379128,19.314543,-7.97421349885581,5.968721198608448,A
M28,2.322641727888499,2.237901617329194,-10.158372,26.93357,-1.7844654181375614,5.299671193516171,A
M23,-3.074446160431244,-3.902387681555396,-22.628283,17.167395,-5.7273708269185555,1.5811361093342549,A
M64,2.89632710169524,-3.7687298797413815,-40.75757,20.260935,-8.879679747700528,3.080431382862169,C
M58,4.0392493760539265,-4.148021204080659,-35.990456,18.569347,-9.891133468240877,2.6121362114398115,D
M63,2.489894140775927,-0.622373591636301,-35.820324,16.192146,-7.413405232501421,3.857146912116063,D
M25,-0.3461785785837715,-8.368571205690793,-46.57125,16.86585,-12.012081317732191,1.9712468934461764,C
M57,-1.1204608542870498,-4.545113949568454,-41.344147,-1.8546706,-9.319315789366117,-0.9021866383119317,C
M20,0.14865960912452025,1.1864718980060214,-10.521536,27.178759,-1.3723795374498895,5.382996713148361,A
M37,-4.333461774712873,0.4377561645307166,-10.097876,26.724216,-1.4091941085712412,5.867997387117967,A
M49,3.9625900912997527,-5.8686455195456135,-36.160427,18.515501,-11.512856567278265,2.080739838493729,D
M47,3.5891493029663777,-6.886196726137232,-40.584328,19.534412,-11.821896610277586,4.35401114187278,C
M70,-1.0244015378014477,2.6227555974234718,13.851041,21.497871,3.739996410787873,1.8513011668841235,B
M81,-6.078411203991263,1.2054060718700157,12.460967,-47.82587,5.296654244111408,3.9456247211327535,A
M54,4.460375896292383,2.26658334835991,-17.570063,19.604343,-3.8738985437928957,5.922761655513771,A
M48,4.222778549906751,-1.5666245859430732,-18.722202,33.09608,-7.219670676546498,6.495413859870858,D
M55,4.9243500288263835,-2.2478141160392253,-39.446613,16.441902,-11.390987648990018,3.725000311252926,D
M17,4.972124476931918,0.9955262484973728,-10.126247,26.370867,-3.4192963870282362,7.063973350933247,A
M59,-5.71375987594788,-7.066861274363044,-30.494303,5.216603,-4.385853848880271,0.2507229771555977,C
M14,3.89667695822981,3.3702905572979667,18.206627,-2.2955468,3.1354272572485136,0.9161906107513587,A
M45,-3.182040588247029,-4.1002770602844345,-25.830776,18.048746,-9.978393996335415,1.1208914457933148,A
M26,-2.4009111480440746,-5.500293260688537,-52.75456,-32.759727,-10.838012970377605,-4.764259317993425,C
M33,1.1832058663681195,2.261804172995135,5.2489805,28.689594,-0.35919606506030666,6.863488251617507,A
M31,3.038547923523058,-2.2961225182147817,-35.760265,19.995,-9.157627136794334,3.888574672486493,D
M29,1.6132042668478264,5.961168924963621,59.92195,8.114471,18.130683958634595,0.46737558912341065,E
M69,3.0493688909418193,1.6001714439406258,-10.617557,27.343327,-2.554391227448644,6.329486051557049,A
M24,0.6025497393765974,-2.0606962326354976,-25.417603,18.830784,-5.927234904486797,3.1770213498190927,D
M43,3.6969731091023705,-1.3837676838141804,-37.721584,32.62675,-8.795335692740395,3.4217583003166876,D
M60,2.9446748979760327,-3.5721941065612444,-39.74785,21.043322,-10.863598369777748,3.272616963413657,C
M41,3.542645228167186,3.7510749022227987,16.75,25.829926,2.561160907265813,3.7230542037744563,E
M42,3.987525998689172,-2.221963517298723,-35.67995,19.916937,-9.316196593254784,5.123038096216371,D
M67,-4.662735939832504,-3.1086213510393663,-35.80376,16.048985,-5.814522785071654,3.1480138407358944,D
M65,-0.2618003358060978,1.8600519605306747,-9.9569845,27.007126,0.2606887301882963,4.383388833381729,A
M44,3.826813870597621,-5.5269426034256295,-49.70315,15.207559,-13.696075049350878,-0.602952282083928,C
M68,-0.5216398150819103,6.34663169004715,40.740185,11.717371,10.247552966248653,3.3473759131204512,E
M30,-4.113392444354005,-1.0547847891304147,-15.740581,20.845648,-2.4877527837940003,7.08940058019543,A
M62,-3.3462573046165986,-2.0125716488432626,-18.17652,21.461245,-3.0770723666814805,5.988397218178328,D
M27,1.8062185773962118,-3.9661308123868624,-40.437393,20.721151,-11.123888973953825,2.9641424528403424,C
M22,4.344554515410704,-4.346776759930546,-41.498734,20.637905,-12.518381140337091,4.778170559099415,C
M21,-4.741731241998118,-3.713237776927138,-16.089043,20.914106,-5.1720823661162525,5.77002823479317,D
M29,3.877132067251238,5.622022924716792,27.547386,-29.805975,10.179144361251094,-0.618845874045164,E
M50,4.8508012645386085,3.0265114336433157,26.540316,-38.360348,9.442736025270259,3.5595244198909013,E
M31,2.3286328441771773,4.236653121805913,62.174572,-3.050593,14.50007440513823,2.3000765149747604,E
M45,2.1235472616502293,0.5051248497558843,-9.233906,35.132393,-3.8931176345636507,7.638163111596269,A
M55,-1.0053369193119623,0.5922492567364791,0.10224624,20.804157,-0.6800357906485336,5.867864270368676,A
M16,4.440728493717542,-5.547904441822961,-44.516598,18.464602,-12.854777755714558,3.135262750549345,C
M17,7.017039383316479,-0.0921171487479385,-30.470404,5.2092724,-2.695892019465387,4.130430215103686,D
M34,-1.1158539918975394,3.819402868723208,33.558853,-28.824368,8.331532007035689,0.3075789659122284,B
M27,5.513740726785837,-4.639466230436623,-50.542416,21.024128,-13.147313778283943,5.45643011880651,C
M49,2.8317150619664586,2.286240221434522,7.7510004,29.596308,-0.823140879926093,6.318704972253666,A
M53,0.16068777154978042,0.48223757746467777,3.938448,19.63522,-0.7045225408798549,5.315494347496873,A
M56,1.527968714081309,-4.710387313169669,-38.620975,-2.4969208,-11.204721417299563,0.5987495991227227,C
M47,1.3705698534554844,-0.11774626813108405,-12.977113,33.78139,-5.24772815689755,6.23103216986877,A
M57,3.7703108126155835,-1.6717083839996063,-34.760384,17.23646,-8.535347270385538,3.6203535674788365,D
M32,-0.06254319809370845,4.991565099014851,58.93676,0.40790698,16.71077219918603,0.4380351297249639,B
M44,4.032848165422623,-4.285204492047787,-54.436146,18.221092,-13.137768605643073,-0.2964062070231104,C
M46,2.071974479609132,-2.058236767971869,-41.981403,28.783113,-5.732878661398373,4.698029544818532,D
M30,1.8482878207417341,5.798458979393744,66.706436,4.798632,16.17711043061268,-2.8547181319394404,E
M21,1.755997551773322,2.1274668004366193,16.642607,25.758833,1.1927313298814919,2.807336504903995,A
M42,1.355182652369684,1.8888508852818282,7.533234,29.859913,-0.9979568243779358,7.140605424742318,A
M54,2.0245149078600013,0.09223651605281519,-19.946264,34.992916,-4.77746433995254,6.285372272840567,D
M26,2.5296023399895025,0.39990092101070857,3.7162495,9.860923,-3.921004272093157,6.1897054530271935,D
M19,-1.7947603317097645,4.202180648629127,50.229393,3.4578085,14.682863042441491,-1.1045899908050865,B
M36,-5.615734960397437,1.4674523006424036,17.364384,-14.998965,1.9489079070543525,2.327261719440374,B
M52,0.8417202412888438,0.9895465946083,0.9112504,32.552002,-3.3267284270419837,6.291525732164661,A
M38,3.973073304235322,-0.5246185113299672,-33.8056,13.78819,-7.016545021856456,4.460018128053557,D
M20,1.606598986219748,3.415185718905253,12.178824,23.403856,2.455166531798524,7.380164815244111,A
M51,5.139192483908146,-1.19440801429284,-46.788643,31.754852,-10.844975853063955,4.320012724291635,D
M43,2.8752256142611006,-3.895645664694664,-52.148262,-41.739964,-10.711697074743391,-0.9849597907462797,C
M24,4.26364577547075,1.839736992586956,-15.184114,6.396837,-0.44710711202109693,5.346865240015373,D
M22,4.975341788705317,-5.699462117959179,-47.68531,22.33783,-14.566664094678602,4.831499562398237,C
M37,5.287115013439782,6.497714519470835,47.16411,27.47084,11.920248687621527,4.300348676509433,E
M10,4.2865342729701,6.681612193152843,52.286625,19.253622,13.647317302490851,5.742314987792291,E
M25,5.903986793119226,-4.085908038431664,-61.977333,24.227345,-10.76246924936776,2.27908967839251,C
M10,-3.8435270384239524,3.3967035906588086,40.204525,-5.9598656,10.889702272758761,0.3082413387260861,B
M11,-3.711457456088806,4.6530810875918265,27.194412,5.920795,10.806505359059349,2.672363508294986,B
M55,-5.4304899100468695,4.992788491301098,50.77378,-38.02193,15.517674717414062,5.000126045599946,B
M30,-2.9483256722871722,3.7890331976651015,35.90983,0.39001748,12.415045906435806,2.941936289528664,B
M16,-2.2955678400419233,-3.7898185974831557,-22.818344,-40.186996,-7.78211509413895,-0.5935968218040604,D
M39,-3.7570028499619474,-4.799640755956975,-27.265495,13.775069,-6.275820341637104,7.6438521215378,D
M12,-2.1166195698340737,-1.5265719215984292,-12.417197,27.761688,-2.7880354813835684,3.4846286997505778,A
M24,-1.6892430546271617,-0.8109809138550225,-5.90952,-16.87354,-2.598802582966824,1.6921214729231535,A
M22,1.5709586427078979,-1.9205756987243179,-33.84981,20.833359,-9.827790083658122,1.8701120115645424,D
M26,4.122692476596289,-2.473529945042356,-39.64231,18.487024,-9.739309273838892,5.099314965447626,D
M33,1.166962455229348,1.9630102539376775,7.608738,29.815449,-1.4637597443694197,4.129091318076607,A
M20,4.372014823226935,1.3114721091429793,-18.27773,8.304902,-1.0418133080897962,2.6848375373983706,D
M52,3.4762061001335356,5.985686908440782,68.82501,-1.2668512,17.957854041611903,-4.253708015203499,E
