,eigenvector_centrality,pagerank,katz_centrality,global_reaching_centrality,closeness_centrality,harmonic_centrality,information_centrality,load_centrality,betweenness_centrality
FAOXMC10OHMC10r,4.7974992392230965e-05,0.0001351703254194956,0.01144229191918415,0.2109971827353095,0.3571152732187681,2952.683333333447,0.000797302669400492,0.0008753809201235713,0.0008571877206978302
FAOXOHC16C16DCc,0.028532490296290663,0.00013517098625576748,0.01316470137411129,0.2109971827353095,0.5042601049689864,4302.849999999939,0.0008098439948302642,0.0005624643445922134,0.0005950393342064633
FAOXOHC22C22DCc,0.028532504958282818,0.00013517323881718233,0.013165802363391717,0.2109971827353095,0.5043288567727862,4303.5166666666055,0.000809845525154001,0.0010897013596485629,0.0011207210670021838
FAOXOHMC10DC10c,0.028532503483623517,0.00013516873369911567,0.013164701503194036,0.2109971827353095,0.5042601049689864,4302.849999999939,0.000809844065381725,0.00045440791696799333,0.0004813568227771935
FAOXTC101TC102m,0.0018307449953722005,0.00013515280256543464,0.011671377713793344,0.2109971827353095,0.36448736266443316,3112.126190476423,0.0008039743726463972,7.670705656118128e-06,7.711116985161666e-06
FAOXTC102C101m,0.0018084694007240011,0.00013515279606616498,0.011648696752638866,0.2109971827353095,0.3632881555686506,3094.6261904764074,0.0008036570356853251,4.2740553421407646e-05,5.331423331999628e-05
FAOXTC122TC101m,0.0018841954184549592,0.0001351594185964841,0.011837127293317276,0.2109971827353095,0.38151719870042805,3273.933333333745,0.0008057424678665432,9.883264367235839e-05,0.00011957820220629644
FAOXTC122m,0.001808209130645901,0.0001351508701596762,0.01164536723827992,0.2109971827353095,0.36323464427750773,3093.1261904764065,0.0008036095144940444,4.621923684946922e-08,5.8881479970077096e-08
FAOXTC142TC122m,0.0006458436282758623,0.0001351577785084094,0.011633919666526455,0.2109971827353095,0.3697890632810157,3118.8833333336042,0.0008036370032872957,7.46992181824779e-05,4.79381257988558e-05
FAOXTC162TC142m,0.0019049226859944508,0.00013516123652589218,0.011858506701236423,0.2109971827353095,0.38244416873449133,3288.01666666709,0.0008059206841154367,0.00011120950105764526,0.00013343899808219035
FAOXTC182TC162m,0.0019049226859944508,0.0001351612365258922,0.011858506701236423,0.2109971827353095,0.38244416873449133,3288.01666666709,0.0008059206841154246,0.00011120950105764526,0.00013343899808219035
FOAXC122C101x,8.469880995492632e-05,0.0001351657201962222,0.011365631470640979,0.2109971827353095,0.3562897322288576,2918.1000000000945,0.0007950319310080895,0.0002008089139372395,0.00019017898381456426
GLUTCOAACBP,2.1985302488013733e-05,0.00013514002114900926,0.01101229539363411,0.2109971827353095,0.33970061529984386,2684.292857142727,0.0003686021787125681,5.732170564691969e-07,7.786848331707255e-08
HDCACBP,3.658087052823257e-06,0.00013513994918638872,0.011008684229077088,0.2109971827353095,0.29657245941070354,2345.492857142675,0.0002025135478352157,3.994434606748732e-07,1.2921811303059576e-07
HDDACBP,3.6580861674647315e-06,0.00013513994918638872,0.011008684229054225,0.2109971827353095,0.29657245941070354,2345.492857142675,0.0002025135476570728,4.0005258900626143e-07,1.292192502891753e-07
HDECAACBP,3.658107376772503e-06,0.00013513994908662095,0.01100868455977193,0.2109971827353095,0.29660813086360355,2345.992857142675,0.0002025140669294117,4.332704180412733e-07,1.404030579068927e-07
HDECEACBP,1.9187844442313317e-05,0.00013513991435375587,0.011008833023947362,0.2109971827353095,0.3390467461044913,2676.1261904760554,0.00020271111541240124,2.0710623561148066e-08,3.006316089019704e-09
HEDCECRNe,1.7802103041049282e-05,0.00013515340840966682,0.011008757965524026,0.2109971827353095,0.3294589178356713,2576.3928571427023,0.00011586807323717729,0.00027034333603676676,0.00027034333603676654
HEXCOAACBP,5.07608774686494e-06,0.00013513996497311297,0.01100988078794048,0.2109971827353095,0.297694257776347,2361.409523809339,0.0002701892787746269,4.3814940813873824e-07,1.7488022490397615e-07
HEXDCRNe,2.2723170218694044e-06,0.00013515344327576508,0.011008609060290208,0.2109971827353095,0.2795073296055614,2168.076190476089,0.0001156098823361659,0.00027034333603676676,0.0002703433360367667
HEXDIACTD,2.0487735927741014e-05,0.00013513993074291944,0.01100882704980115,0.2109971827353095,0.342912765365718,2695.566666666568,0.00020258392728763006,9.013221156899851e-08,3.5249416872881984e-08
HEXDICOAACBP,1.7841199931398877e-05,0.00013514443713216596,0.011009898350017387,0.2109971827353095,0.33872075454420586,2655.1499999998905,0.00024929472849255713,4.686130525207623e-05,3.0291711212895524e-05
HEXDICOAACBPx,1.1527387301496999e-07,0.00013514446677959313,0.011009751365312242,0.2109971827353095,0.27635412775494955,2178.6595238094465,0.00024914012256502385,1.5160746481861932e-05,9.742595147570073e-06
HIVCACBP,2.55895447384894e-06,0.00013513997486411784,0.011008642642646135,0.2109971827353095,0.2900039200313603,2269.6095238093594,0.00020236806972093605,3.755186917455296e-07,1.586994221482136e-07
HIVCRNe,2.2723163711597386e-06,0.00013515344327576508,0.011008609060289791,0.2109971827353095,0.2795073296055614,2168.076190476089,0.00011560988204473738,0.0002703433360367668,0.0002703433360367667
HOCDACBP,3.6580584287582776e-06,0.00013513994921985413,0.011008684118713542,0.2109971827353095,0.2965605708329993,2345.326190476008,0.00020251335892988747,3.935737457632056e-07,1.288604089465033e-07
HOCTDACBP,1.9187709543593525e-05,0.00013513991438732684,0.01100883291114731,0.2109971827353095,0.3390312084689061,2675.959523809389,0.00020271092655718597,2.0810063590050552e-08,3.0115472325340565e-09
HOCTDEC2CRNe,1.7802102431485626e-05,0.00013515340840966682,0.01100875796552368,0.2109971827353095,0.3294589178356713,2576.3928571427023,0.00011586807327001784,0.0002703433360367668,0.00027034333603676665
HOCTDECCRNe,2.2723170218239048e-06,0.00013515344327576508,0.011008609060290204,0.2109971827353095,0.2795073296055614,2168.076190476089,0.00011560988230552165,0.00027034333603676676,0.00027034333603676676
HTDCACBP,3.658222939467501e-06,0.00013513994915302838,0.011008684341889105,0.2109971827353095,0.29658434894162927,2345.6595238093414,0.0002025137343920981,3.9882926763725986e-07,1.2919980969473416e-07
HTDCRNe,2.2723170220125936e-06,0.00013515344327576508,0.011008609060290206,0.2109971827353095,0.2795073296055614,2168.076190476089,0.00011560988231208672,0.0002703433360367669,0.0002703433360367667
IVCOAACBP,6.505728287775921e-06,0.0001351405037166384,0.011013258959282174,0.2109971827353095,0.2972039209384541,2355.1428571426745,0.00040432910780603806,1.52794795625366e-06,4.84270479289516e-07
IVCRNe,2.272318843155184e-06,0.00013515344327576508,0.011008609060335949,0.2109971827353095,0.2795178902028942,2168.159523809422,0.00011561021210789632,0.00027034333603676676,0.0002703433360367668
LGNCCOAtcx,0.028956428306756363,0.00013516326961323378,0.01327257943192884,0.2109971827353095,0.5115475038030701,4368.266666666499,0.0008099961725555907,0.0006651935111536062,0.0007151215722216518
NRVNCCOAtxc,0.028956471418416955,0.00013516242562868885,0.013271453665495335,0.2109971827353095,0.5115121344119478,4367.7666666665,0.0008099944860261203,0.0005354939545100761,0.0005720864126249201
OCD11COACPT1,0.02484496846014337,0.00013516646998899815,0.01286684948784374,0.2109971827353095,0.49116983136369674,4163.550000000155,0.0008093837489161941,0.0006439300772536307,0.0007248306568130436
OCD11CRNCACT,1.9149147631905733e-05,0.0001351399142269288,0.011008833276425534,0.2109971827353095,0.3388759104026384,2674.5428571427215,0.00020271179493337835,4.746454530298602e-10,4.746454530298642e-10
OCD11CRNCPT2,0.0018321619973035662,0.00013516346407686403,0.011761681980933816,0.2109971827353095,0.3702146824801081,3180.0761904764904,0.0008050391182394854,0.0001506342892363211,0.00016063314869915748
OCT11EFATP,0.025695153772115183,0.00013517059922912736,0.012955650330300066,0.2109971827353095,0.4963102106534282,4212.133333333409,0.0008095368185434252,0.0006419678240559668,0.0006809243949257935
OCTDEC2ACBP,1.8145246153879598e-05,0.00013513993201886236,0.011008798359368282,0.2109971827353095,0.33544935159154804,2637.792857142717,0.0002026109871896067,7.227944276837638e-08,4.544048490252048e-08
OCTDECCACT,1.9149156739557456e-05,0.00013513991422052269,0.011008833386491102,0.2109971827353095,0.33889143380668807,2674.709523809388,0.00020271182324609318,9.492909060597246e-10,9.492909060597283e-10
OCTDECCPT1,0.02484498119887803,0.00013517998533531505,0.012867950143510143,0.2109971827353095,0.4912024433968528,4164.050000000154,0.0008093846509512823,0.0009142368655905181,0.0009951374451499303
OCTDECCPT2,0.001832161997310045,0.00013516346407686403,0.011761681980944821,0.2109971827353095,0.3702146824801081,3180.0761904764904,0.0008050391189372281,0.0001506342892363211,0.00016063314869915748
OCTDECE1CRNe,1.780210304088449e-05,0.00013515340840966682,0.011008757965524026,0.2109971827353095,0.3294589178356713,2576.3928571427023,0.00011586807323706444,0.00027034333603676676,0.00027034333603676654
sink_octdececoa_c,1.7802093904161082e-05,0.000135139893069756,0.011007657218382988,0.2109971827353095,0.3294149078279455,2575.642857142702,0.0001158412101521708,0.0,0.0
OMHDEACIDTD,2.0485634324878188e-05,0.00013513992708190684,0.011008831122527398,0.2109971827353095,0.34380518635560925,2702.999999999908,0.00020260319632541685,1.1756542216795491e-07,9.239821670584594e-08
OMHDOCOSACTD,2.048564488867584e-05,0.00013513992707714378,0.011008831232637814,0.2109971827353095,0.34380518635560925,2703.116666666575,0.0002026034175448499,3.620837684488815e-08,3.2672220298872975e-08
OMHPALTD,2.0486031815565834e-05,0.00013513992689859205,0.01100883134455281,0.2109971827353095,0.34380518635560925,2703.1999999999084,0.00020260476359880886,2.270759010145497e-08,1.5013012923942378e-08
PRISTCOAtcx,0.028954149943582377,0.00013516238986477442,0.013271456731621934,0.2109971827353095,0.5115121344119478,4367.7666666665,0.0008099948881640081,0.0007006654056435742,0.0007336056804154641
SBCOAACOTx,2.2086831810910273e-05,0.00013516012437294025,0.01126384993099861,0.2109971827353095,0.33099190192832534,2693.540476190347,0.0007891523927061668,4.733175879079019e-05,3.0308423539207177e-05
SCP21cx,0.028954025611673956,0.00013516285641548628,0.013270300538850126,0.2109971827353095,0.5114060555785981,4366.933333333168,0.0008099931143685612,0.0007211531102426934,0.0007224642547488438
SEBACACT,0.02569514206895672,0.0001351638415533337,0.012954549569247057,0.2109971827353095,0.49627691688468506,4211.633333333409,0.0008095361174923996,0.0003572350002217235,0.0003959420992643773
SEBACIDTD,3.891881859873125e-05,0.00013513994399803528,0.011010118237416778,0.2109971827353095,0.3486497949950516,2736.4833333332936,0.00027026402923988106,6.914361937380853e-08,3.093233169469919e-08
SEBCOACROT,1.2680757830093562e-05,0.0001351532311025884,0.01118044715140275,0.2109971827353095,0.2940381558028617,2372.5976190474526,0.000779737499204648,4.499312565581948e-05,3.801670296792343e-05
SEBCOAPET,7.881923877077176e-05,0.00013516288289844403,0.011358903879594347,0.2109971827353095,0.3559640090458548,2913.1833333334234,0.0007947375498750703,7.982025174818167e-05,6.593847290846469e-05
STCOATxc,0.028959142513023364,0.00013516162360500223,0.013273714122554042,0.2109971827353095,0.5115828780858862,4368.766666666499,0.0008099977512209227,0.0004640841489248561,0.0004954462484157045
STRDNCCOAtxc,0.028957766745509126,0.00013516013795809132,0.01327154092318361,0.2109971827353095,0.5115121344119478,4367.7666666665,0.0008099947460094967,0.00045989311093962853,0.00047489518693821146
SUBEACTD,1.842932069481722e-05,0.00013513995193170845,0.011008792263262561,0.2109971827353095,0.33691593041260587,2641.5761904760725,0.00020246239513700283,2.6899069212561234e-07,8.089000189363794e-08
SUBERCACT,1.7866114808974642e-05,0.00013514444937752897,0.011009888699678106,0.2109971827353095,0.3350391739504551,2628.542857142726,0.000238365355602908,9.98576336128979e-06,5.736169648844196e-06
SUBERCROT,7.098511123966898e-05,0.00013515949700872626,0.011304953714720558,0.2109971827353095,0.3447343895619758,2810.049999999964,0.0007921562362349631,0.00012985591748989112,0.0001112484680347676
SUBERICACT,0.025695127397192728,0.00013516609410998555,0.012954549436663906,0.2109971827353095,0.49627691688468506,4211.633333333409,0.0008095359506433167,0.00048661067025088664,0.000530894624118562
SUCCACT,0.02571154044110378,0.0001351630418870829,0.01296916151188337,0.2109971827353095,0.4967767929089444,4218.466666666733,0.0008095634018808697,0.0005734673999563379,0.0006029690649047872
SUCCCROT,1.2680757830093562e-05,0.00013515323110258837,0.01118044715140275,0.2109971827353095,0.2940381558028617,2372.5976190474526,0.0007797374992046513,4.4993125655819464e-05,3.801670296792343e-05
SUCCOAPET,7.894068972064448e-05,0.00013515983858972155,0.011361123213248498,0.2109971827353095,0.35623826262820824,2916.3500000000936,0.0007948615188081464,0.00010603685909374319,8.384542413056427e-05
SUCCTD,8.896392782576799e-05,0.0001351431474281355,0.011029642184221497,0.2109971827353095,0.3642540620384047,2902.5928571429945,0.0006226689274160815,3.498583903808737e-05,1.8687773314833314e-05
TDCRNe,2.2723574057138624e-06,0.00013515344327576508,0.011008609060342345,0.2109971827353095,0.27949676980618837,2167.992857142756,0.00011561020602621368,0.00027034333603676676,0.00027034333603676665
sink_tetdec2coa_c,1.7802093055203063e-05,0.000135139893069756,0.011007657218382231,0.2109971827353095,0.3294295765240237,2575.7261904760353,0.00011584121403473105,0.0,0.0
TETDEC2CRNe,1.7802102169332775e-05,0.00013515340840966682,0.011008757965512268,0.2109971827353095,0.3294589178356713,2576.3928571427023,0.00011586805862788961,0.0002703433360367668,0.00027034333603676665
sink_tetdece1coa_c,1.7802093055203063e-05,0.000135139893069756,0.011007657218382231,0.2109971827353095,0.3294295765240237,2575.7261904760353,0.00011584121403473184,0.0,0.0
TETDECE1CRNe,1.7802102169332775e-05,0.00013515340840966682,0.011008757965512268,0.2109971827353095,0.3294589178356713,2576.3928571427023,0.00011586805862789043,0.0002703433360367668,0.00027034333603676665
TIGCRNe,2.2723181129328775e-06,0.00013515344327576508,0.01100860906032422,0.2109971827353095,0.2795390137918005,2168.3261904760884,0.00011561017901645582,0.0002703433360367667,0.00027034333603676676
34DHPHELAT1tc,0.0006995254666495468,0.00013515348944028872,0.011150219180249266,0.2109971827353095,0.3634309294556887,2916.9833333334723,0.0007732243088842165,0.00022804396088141126,0.00026511064507550044
4OHPROIMINOtc,0.0010689346158152232,0.00013516009034301567,0.011594341592129624,0.2109971827353095,0.3921547839915187,3252.166666667126,0.0008029673467935351,0.00021699955368335063,0.00018103072692954365
ALAALACNc,0.014361173247457372,0.00013515215395116118,0.012203085265887995,0.2109971827353095,0.44558212371258205,3751.8000000002894,0.0008075672369006231,9.152618555792337e-05,8.852566926001427e-05
ALAALAPEPT1tc,0.024525019973110896,0.00013516948230766134,0.012759922110122493,0.2109971827353095,0.48451110092343963,4098.716666666857,0.0008091552700764901,0.0006201723854218555,0.0006846463515447891
ALAATB0tc,0.001728812361431633,0.0001351561702674856,0.011682761239418984,0.2109971827353095,0.3989430543572045,3322.7166666671255,0.0008041809580806277,6.11340664973345e-05,5.077276198090628e-05
ALAyLATthc,0.025161651182293555,0.00013516240535932475,0.01293397014355301,0.2109971827353095,0.4909090909090909,4179.800000000142,0.0008095043965123978,0.0009142679355386756,0.0009872119309937452
ARGATB0tc,0.0018542620020037556,0.00013515614173481206,0.011685357901298302,0.2109971827353095,0.40818803796071507,3388.600000000409,0.0008041976433996955,9.388890827888771e-05,7.06442090037153e-05
ASCBSVCTtc,0.02950033687439585,0.0001351751258197192,0.013808269247195389,0.2109971827353095,0.5279006707578137,4595.933333333009,0.0008105581990423825,0.002251516397993087,0.002580745169474607
ASNATB0tc,0.001551663227783591,0.000135155931849857,0.011664137590873378,0.2109971827353095,0.3949602263627142,3289.166666667143,0.0008039500794667575,5.3563662656161e-05,4.1190661664833645e-05
ASNPHELAT2tc,0.0007791667167443358,0.00013514677583196177,0.011212841547075499,0.2109971827353095,0.37526630820736534,3030.850000000263,0.0007853046077117767,1.0677246764996969e-05,6.09159777418468e-06
BALABETAtc,0.001159933194239667,0.0001351593384496712,0.011601928130521128,0.2109971827353095,0.39294630052584056,3260.000000000467,0.0008030858556452764,0.00011786391568040347,9.735029147947754e-05
BALAPAT1tc,0.024526235684150084,0.000135161952843921,0.012763285588347474,0.2109971827353095,0.48460631468623083,4100.216666666857,0.0008091639553652872,0.0005186950532551739,0.0005861100150132674
BGLUGCHe,2.58188353905256e-05,0.0001351640752818369,0.01102673717969332,0.2109971827353095,0.35463304731316814,2808.6333333333655,0.000587444360363197,0.0006785827567233421,0.0006588349735198692
BGLUTCHLe,2.5872956340883335e-05,0.00013516337040016358,0.01102676843404,0.2109971827353095,0.36096608929007074,2861.066666666765,0.0005882988425564403,0.0007378116790497892,0.0007160036046859983
BGLUTDECHOe,3.8548329104875786e-08,0.0001351684161523329,0.011012979648253637,0.2109971827353095,0.26554199569274944,2042.7380952381775,0.00029297744250337437,0.00034192064279842045,0.0002954877866956104
BTNTe,0.00011118395112049837,0.000135145158479529,0.011019807773410306,0.2109971827353095,0.362025935894299,2864.6166666667723,0.000518238995644942,3.7632208629541427e-06,3.4085177196993246e-07
CARPEPT1tc,0.024525229047494834,0.00013517286125782528,0.012761022536998755,0.2109971827353095,0.4845428346869269,4099.216666666857,0.0008091574778248071,0.0006851702584235506,0.0007520779855408035
CARhPTtc,6.407388624729179e-05,0.00013513992696109064,0.011011437925798877,0.2109971827353095,0.3461862423958821,2707.1333333332773,0.0003245551460271175,0.0,0.0
CHOLESTTDe,8.772329117833162e-05,0.00013514611637088908,0.011023907137031597,0.2109971827353095,0.35822196397443345,2810.53333333339,0.0005732890556045399,1.0072979711847884e-05,2.8949818864565024e-06
CYSATB0tc,0.0016006688140042542,0.00013515637820709462,0.011671950382974371,0.2109971827353095,0.3979130808950086,3310.816666667137,0.0008040590365004629,6.002000040162054e-05,4.968527065947965e-05
CYSPHELAT2tc,0.0009164787837739075,0.00013514726624816708,0.011228691319786833,0.2109971827353095,0.3790541579136138,3061.933333333633,0.0007871638985105801,1.453602451663167e-05,8.331777286605491e-06
CYSSNAT5tc,0.025486111295372538,0.00013516995811717404,0.013367935958518585,0.2109971827353095,0.5043632397054814,4370.7999999998765,0.0008101420545623087,0.002265452715009579,0.0024819401946854793
CYSTALArBATtc,0.000794401000972431,0.00013514925394857456,0.011153410210671257,0.2109971827353095,0.3657849196538937,2936.5000000001623,0.0007740092876614451,6.67823203922248e-05,6.526108402739535e-05
CYSTLEUrBATtc,0.000678825277738869,0.0001351495487271825,0.011150035608317241,0.2109971827353095,0.36391362093560925,2921.9333333334775,0.0007733716186626489,5.647698290425579e-05,5.209602553853343e-05
FOLTle,0.024525139775748394,0.00013516600636281095,0.012764332765226158,0.2109971827353095,0.4846698113207547,4100.883333333524,0.0008091654273050218,0.0007979887140745562,0.0008902425679923694
GALSGLT1le,0.029490551832330444,0.00013517474514945728,0.013804871902332302,0.2109971827353095,0.5278630039243668,4594.849999999677,0.0008105554497599824,0.002612657668860724,0.0029381123815247737
GLCSGLT1le,0.029492910793366665,0.00013517607865092202,0.013823780886138953,0.2109971827353095,0.5290710148036902,4605.849999999681,0.0008105724942111555,0.004715052629632832,0.0050406582235521975
GLNATB0tc,0.0017634373117400685,0.00013515613576363982,0.011680973282040433,0.2109971827353095,0.3973360545679145,3309.8166666671364,0.000804150914520226,5.089230328728025e-05,4.2577092335931845e-05
GLNyLATthc,0.02512839366346216,0.00013516233245871196,0.012926848598828804,0.2109971827353095,0.4906160886000398,4176.300000000147,0.0008094913939188546,0.0009215102353238562,0.0009900548110957066
GLYGLYCNc,0.014402171158592722,0.0001351586865013649,0.012203519944627723,0.2109971827353095,0.4458237917319513,3753.300000000288,0.000807564448441192,0.0006142154249717084,0.0006123260663204267
GLYGLYPEPT1tc,1.0327015963022946e-05,0.00013515341348600875,0.011008691523005393,0.2109971827353095,0.30839134603359875,2412.433333333159,0.00011583068028788659,0.00027034333603676654,0.0002703433360367669
GLYLEUHYDROc,0.014498102572270428,0.00013515511051030685,0.012277311789643995,0.2109971827353095,0.44768532526475036,3786.0500000002876,0.0008078946904058954,0.00017083723298242243,0.00017143515335489343
GLYLEUPEPT1tc,0.02452512004761484,0.00013516948139113407,0.012759929532026032,0.2109971827353095,0.48451110092343963,4098.716666666857,0.0008091552716626853,0.0006201600360775698,0.0006846335338291325
GLYPHEPEPT1tc,0.024525162729734564,0.00013516948132442696,0.012759930157148646,0.2109971827353095,0.48451110092343963,4098.716666666857,0.000809155271687483,0.0006201569330384029,0.0006846224594934735
GLYPROPEPT1tc,0.02452515931347283,0.00013516948139113407,0.012759929591361423,0.2109971827353095,0.48451110092343963,4098.716666666857,0.0008091552715516957,0.0006201644053675733,0.0006846370514088062
GLYPROPRO1c,0.014552825090476059,0.00013515470646768737,0.012277905229730731,0.2109971827353095,0.4484723569350145,3790.633333333617,0.0008078948372679689,0.00016025915268117613,0.00015817396200018394
GLYSARCNc,0.014419787357395067,0.0001351595975148294,0.012206998498842807,0.2109971827353095,0.4459312839059674,3754.9666666669546,0.0008075800067596845,0.0004452262090946047,0.0004166984573721025
GLYSARPEPT1tc,0.024525061933064515,0.00013516948226192,0.012759922501403786,0.2109971827353095,0.48451110092343963,4098.716666666857,0.0008091552714658898,0.0006208228354414482,0.0006850373513778965
GLYSNAT5tc,0.02570575965545493,0.00013516969442422833,0.013387530947367474,0.2109971827353095,0.5054659743099208,4381.04999999986,0.0008101626317823783,0.002067925582725309,0.002306676351719235
GUMDCHAe,2.625026789494478e-06,0.00013516495973760786,0.011013024152586572,0.2109971827353095,0.27680909975304946,2137.954761904707,0.00033068591446677444,0.0002747946211094172,0.0002710938710977109
GUMGCHLe,0.0012275213735778604,0.00013516879517181876,0.011174697837782415,0.2109971827353095,0.3753805561193424,3017.5500000002594,0.0007786454228649978,0.0006273527380328398,0.0006215284974157648
GUMTCHOLe,0.0012275754135085252,0.00013516809029014541,0.011174729085880731,0.2109971827353095,0.3822268147765435,3068.9333333336567,0.0007786692034923454,0.0007752416661597881,0.0006958207295242875
HISCAT1,0.000809170217852106,0.00013514304245859407,0.011119340783095002,0.2109971827353095,0.3710502557929582,2974.9833333335455,0.0007622114674756871,8.169570191707063e-07,8.026178110230222e-07
HISSNAT5tc,0.02554282211978203,0.00013516972708622327,0.01336649643457453,0.2109971827353095,0.5043632397054814,4370.13333333321,0.0008101393414547657,0.0019799945234483477,0.002223395036877948
HIShPTtc,0.024967189088971855,0.00013516032667267302,0.012895586819971569,0.2109971827353095,0.48925335625950667,4160.983333333505,0.0008094340923902138,0.0030614275639045804,0.0035204606255684265
HISyLATtc,0.0020925884743891814,0.0001351564167040048,0.011717021850636023,0.2109971827353095,0.41038442336495257,3413.6500000003966,0.0008045665141930629,7.829613926188952e-05,7.847215226938211e-05
HISyLATthc,0.025123022240950983,0.00013516194074965666,0.012903661037618145,0.2109971827353095,0.48993377483443706,4166.133333333494,0.0008094473759017852,0.0007827239189196767,0.0008519972486284314
HPETFABP1tc,1.2796758663645365e-05,0.0001351579716494705,0.0110109181526603,0.2109971827353095,0.30963043569246224,2421.466666666488,0.00024921616467293476,0.0002703433360367664,0.000270343336036767
ILEATB0tc,0.0015027472705328403,0.00013515619628067663,0.011664610901281592,0.2109971827353095,0.394286627937963,3287.000000000471,0.0008039652630042263,6.898144729039545e-05,5.462584693033852e-05
ILELAT1tc,0.0007237288921960461,0.0001351471729370425,0.01121443215807952,0.2109971827353095,0.362025935894299,2928.350000000135,0.0007856026576694075,1.0171534519532687e-05,8.399761841891483e-06
ILEPHELAT2tc,0.0007401930213475212,0.0001351470465947561,0.011214653886566152,0.2109971827353095,0.3751521298174442,3030.433333333596,0.0007856038979077752,2.1151442288654253e-05,1.2145691331128506e-05
LEUATB0tc,0.0016351552654382984,0.00013515649971206718,0.011681895159562812,0.2109971827353095,0.39489697875520446,3296.333333333803,0.0008041795775355669,6.954403583941639e-05,5.6622536930390754e-05
LEUGLYPEPT1tc,0.02452512004761484,0.00013516948139113405,0.012759929532026032,0.2109971827353095,0.48451110092343963,4098.716666666857,0.0008091552716626722,0.0006201600360775697,0.0006846335338291323
LEULEULAPc,0.014263685256204592,0.0001351522272865952,0.012195392502642894,0.2109971827353095,0.44517992538211576,3747.3000000002908,0.0008075340508501005,9.947574274845235e-05,9.974036127719848e-05
LEULEUPEPT1tc,0.02452495008778215,0.00013516948240002545,0.012759921340927865,0.2109971827353095,0.48451110092343963,4098.716666666857,0.0008091552700415901,0.000620316128392107,0.0006847873359495593
LEUPHELAT2tc,0.0008064721131249888,0.00013514724798735088,0.011224292800912708,0.2109971827353095,0.3754186542169897,3035.4333333336,0.0007867542165761551,1.5706489341701713e-05,8.816078361980775e-06
LEUyLAThtc,0.025175293768138537,0.00013516266024650835,0.012937460684858824,0.2109971827353095,0.4910394265232975,4181.466666666806,0.0008095107610729256,0.0016602099839131686,0.0015594565999097637
LINOFATPtc,0.025696694358136072,0.00013516659413478487,0.012957922052319602,0.2109971827353095,0.4963768115942029,4213.133333333407,0.0008095420950944359,0.00045695160001914953,0.0004966287198699124
LYSATB0tc,0.001749242818431279,0.00013515666491733229,0.01168213432967044,0.2109971827353095,0.40684117905851297,3380.0666666670772,0.0008041663782770907,0.0001100846876743195,8.629808488923031e-05
METATB0tc,0.0016006018464304874,0.00013515614617331414,0.011670321893553206,0.2109971827353095,0.39557266602502406,3294.7166666671424,0.0008040279432690007,6.110268174667598e-05,4.57611764296792e-05
METyLATthc,0.02514435033303493,0.00013516241672631522,0.012928145144853194,0.2109971827353095,0.49064862713887786,4176.800000000147,0.0008094935617697718,0.001331927846193821,0.0012933844864621606
MTHFTe,4.609286486148525e-05,0.00013514712268818994,0.011015659678598373,0.2109971827353095,0.3412991326813065,2677.616666666574,0.0004427434112594855,9.767971246413837e-06,3.9522194801354987e-07
NACDe,5.398103717203682e-05,0.00013514712122515097,0.011012411725758368,0.2109971827353095,0.330592546250782,2590.876190476036,0.0003380810438774632,1.7556285045625013e-06,6.511400768016297e-08
NACHORCTL3le,0.024514807041584118,0.00013516586384630978,0.012760904406669025,0.2109971827353095,0.4845428346869269,4099.216666666857,0.0008091572217494317,0.00079412745762352,0.0008617460459002814
NCAMDe,7.974822784016891e-05,0.00013514696944749434,0.011018226463899192,0.2109971827353095,0.3423890405886981,2686.083333333248,0.0004946410742244764,3.1643371747166784e-05,9.24927038845091e-06
OAADC,0.024582344658837567,0.00013515660187035983,0.012740185161398273,0.2109971827353095,0.4794245350268939,4067.4666666668722,0.0008091072104829994,0.00011676790498067283,0.00012462792963130391
OCDEAFABP1tc,7.297831688165914e-05,0.00013514507776880098,0.011019415355558344,0.2109971827353095,0.3614422513191323,2853.200000000097,0.0005174315721984513,3.2998060083077644e-05,2.9508442155453302e-05
OLEICFATPtc,0.02570722932359549,0.00013516595073763166,0.012962470717149602,0.2109971827353095,0.49651006711409396,4215.133333333404,0.0008095505331942917,0.0004941000445938166,0.0005399607968312301
ORNALArBATtc,0.0009989989097827757,0.00013514659519422932,0.01120322132376397,0.2109971827353095,0.3762970498474059,3039.650000000273,0.0007836969128844269,1.8833865688622065e-05,1.451626438590072e-05
ORNLEUrBATtc,0.0008834900947649716,0.00013514689166732935,0.011199846807962299,0.2109971827353095,0.37346660608814175,3015.5500000002453,0.0007833393896649223,2.5205066428443086e-05,2.2641478670357294e-05
PALFATPtc,0.025707323833378024,0.0001351674281251654,0.012964651122658261,0.2109971827353095,0.49661005571591593,4216.300000000069,0.0008095546082889928,0.0005268693776350204,0.0005822496146763581
PCHOLHSTDe,0.00010288824230177567,0.00013514865887180903,0.011025103261498144,0.2109971827353095,0.34558789181108984,2716.049999999928,0.0005817938395134628,7.79740605999587e-06,2.182685281729668e-06
PECDCHe,0.00120436037820123,0.0001351719164148913,0.01116208851890343,0.2109971827353095,0.3741654865466316,3004.4666666669127,0.0007757361158836325,0.0007701586213818619,0.0007765664209074438
PECGCHLe,0.0012275201099395748,0.0001351665419206479,0.011173596646943926,0.2109971827353095,0.37534246575342467,3016.883333333592,0.0007785046771944657,0.00040971603166979517,0.00040427641464899907
