,betweenness_centrality,closeness_centrality,eigenvector_centrality,global_reaching_centrality,harmonic_centrality,information_centrality,load_centrality,pagerank
FAOXC15NADPx,0.0003149014604092968,-5.849580498827964e-05,0.0007250444761981734,-0.00014197478508593718,-0.0002520152751369913,-2.3186181618139362e-06,0.00014377811985503047,0.00029761247980475213
FAOXC15NADx,0.0003119184264421628,-5.845058623035606e-05,0.0007233324418409215,-0.00014197478508593718,-0.0002518979352494909,-2.3335410631374054e-06,0.0001458911381963976,0.0002945961195037875
FAOXC161C141m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC161C141x,0.0006036446153667582,-5.524291165932671e-05,0.0005872119769911296,-0.00014197478508593718,-0.0002449854886917564,-3.1423585892175577e-06,0.0001502048386320944,0.0002814051273134342
FAOXC161C161OHm,0.00043093242589962576,-4.8233815566176066e-05,0.0010833478933168594,-0.00014197478508593718,-0.00022428332995069375,-4.989737470735148e-06,0.0002007548476021661,0.00028520726266624655
FAOXC162C142m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC162C162OHm,0.00043952735716693366,-4.8248744311725754e-05,0.0010832840333682167,-0.00014197478508593718,-0.00022432982944384572,-4.986789529245696e-06,0.0002007390384256867,0.0002846591236957117
FAOXC163C142x,3.997442649459372e-05,-5.605051295935629e-05,0.0007350056608073073,-0.00014197478508593718,-0.0002472188502528365,-2.7912325749966667e-06,-1.519658838170678e-06,0.000312153803226729
FAOXC163C143m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC163C164Gm,0.00046658198442669065,-5.284686865614283e-05,0.0011090852152045,-0.00014197478508593718,-0.00023176745928218893,-4.736623352096699e-06,0.00026125477951429533,0.00018924094362669097
FAOXC163C164x,0.0011513157692839202,-8.281363187399896e-05,-0.000931643051335425,-0.00014197478508593718,-0.00031310848286114363,3.792594247140112e-06,-0.00015059623794726144,0.0001355547717383653
FAOXC163GC142m,0.0001366304520880196,-4.6197837495725234e-05,0.0010896782061664292,-0.00014197478508593718,-0.000220280084643258,-5.177356392888136e-06,0.00017936592632542328,0.0003177166901454476
FAOXC163Gm,,-3.3415178878150225e-05,0.0014466486647990845,-0.00014197478508593718,-0.00021993428029905827,0.0001446810534954511,,6.554757077941318e-05
FAOXC163x,,-4.126116588729915e-05,0.0011648331720901437,-0.00014197478508593718,-0.00023559534888740005,0.0001447349358259307,,6.613309998228014e-05
FAOXC164C143m,0.0001366304520880196,-4.6197837495725234e-05,0.0010896782061664292,-0.00014197478508593718,-0.000220280084643258,-5.177356392888136e-06,0.00017936592632542328,0.0003177166901454476
FAOXC164C143x,3.9974366164532316e-05,-5.605051295935629e-05,0.0007350056608060266,-0.00014197478508593718,-0.0002472188502528365,-2.79123293778542e-06,-1.5197065348389917e-06,0.000312153803226729
FAOXC164C163x,0.0005524346694755434,2.6446788645165917e-06,0.000952191829152681,-0.00014197478508593718,-0.00017539618893629743,-1.0709262245883618e-06,0.0005031307123721126,0.00023891252700090839
FAOXC164C165m,0.00046658198442669065,-5.284686865614283e-05,0.0011090852152045,-0.00014197478508593718,-0.00023176745928218893,-4.736623352096699e-06,0.00026125477951429533,0.00018924094362669097
FAOXC164C165x,0.001233449661457334,-8.282235473231801e-05,-0.0009478733425193786,-0.00014197478508593718,-0.00031319911444247227,3.882594032864077e-06,-0.00023913744592225493,0.00013513561085052984
FAOXC164GC163m,0.00026537129633125763,-5.3321497864442394e-05,0.0011095051401905087,-0.00014197478508593718,-0.0002331156516245457,-4.652181961582668e-06,0.0002535251516693171,0.000237628695397362
FAOXC164m,,-3.3415178878150225e-05,0.0014466486647990845,-0.00014197478508593718,-0.00021993428029905827,0.0001446810534954511,,6.554757077941318e-05
FAOXC164x,,-4.126116588729915e-05,0.0011648328934364405,-0.00014197478508593718,-0.00023559534888740005,0.00014473493508377122,,6.613309998228014e-05
FAOXC165C164m,0.00026537129633125763,-5.3321497864442394e-05,0.0011095051401905087,-0.00014197478508593718,-0.0002331156516245457,-4.652181961582668e-06,0.0002535251516693171,0.000237628695397362
FAOXC165C164x,0.0005525598868651742,2.6446788645165917e-06,0.0009521915206267894,-0.00014197478508593718,-0.00017539618893629743,-1.0709315358734478e-06,0.0005031164729869962,0.00023892335571634127
FAOXC16BRx,0.0003678191597446653,-5.560749097670098e-05,0.0008030063507207323,-0.00014197478508593718,-0.0002480832468767508,-2.058584772961291e-06,-0.00012973108058810898,0.00023560265752869302
FAOXC16C14m,0.00016052104909818835,-4.580544740131262e-05,0.0010889618660221187,-0.00014197478508593718,-0.00021920348505381375,-5.230732914567484e-06,0.00018833976360721008,0.0003127276520299538
FAOXC16C14x,0.0006014719071166568,-5.4350493524700266e-05,0.0005161685909898581,-0.00014197478508593718,-0.0002434216225317186,-3.1643766287637366e-06,0.00020730752879940094,0.00028712484410108724
FAOXC16C16OHm,0.0002529092781724175,-4.818154102781378e-05,0.0010833638812178532,-0.00014197478508593718,-0.00022412305456784876,-5.000390297758003e-06,0.00020229853626841442,0.00032333142996594696
FAOXC16DCC14DCx,0.00016122790724242637,-5.5222601326238126e-05,0.0005872129480099211,-0.00014197478508593718,-0.00024491617292427215,-3.149439093250322e-06,-5.8273274804683955e-05,0.0003246830977596315
FAOXC16DCr,0.0005372931322470803,1.2688294718021495e-05,0.0009026733756800102,-0.00014197478508593718,-0.0001648539988067609,-3.0928497700361503e-06,0.0005148852905332689,0.00037392878736939705
FAOXC16OHC16r,0.0003067728735456968,-5.41376404437311e-05,0.0003107201116546532,-0.00014197478508593718,-0.00024206021928285226,-3.463160249797713e-06,0.0001295035976392065,0.00031420141594749987
FAOXC17C15m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC181C161m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC181C161x,0.0006036446153667582,-5.524291165932671e-05,0.0005872119769911296,-0.00014197478508593718,-0.0002449854886917564,-3.1423585892175577e-06,0.0001502048386320944,0.0002814051273134342
FAOXC181C181OHm,0.00043952735716629317,-4.8248744311725754e-05,0.0010832840333682167,-0.00014197478508593718,-0.00022432982944384572,-4.986789529245696e-06,0.0002007390384253664,0.0002846591236957117
FAOXC182C162m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC182C182OHm,0.00034999002062121177,-5.3868940694868755e-05,0.0012322929759881098,-0.00014197478508593718,-0.00024107731437684915,-3.4314577457116064e-06,4.4596009058973404e-05,0.00022918275985519865
FAOXC183C163Gm,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC183C163m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC184C163m,0.0001617772973287134,-4.6197837495725234e-05,0.0010896782211324211,-0.00014197478508593718,-0.000220280084643258,-5.17735465326113e-06,0.00020505969959649608,0.0003177166901454476
FAOXC184C163x,0.0002116387327395791,-5.60438215163483e-05,0.0007349219338723122,-0.00014197478508593718,-0.00024717649432373754,-2.803174145031338e-06,0.00012644530027156197,0.00031333536042369684
FAOXC184C164m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC184C164x,0.0006118423227116474,-5.439161661512809e-05,0.0005159185315304161,-0.00014197478508593718,-0.00024352434536940642,-3.1539017408822987e-06,0.00021614374513451704,0.00028147931815172334
FAOXC184m,,-3.314326020793969e-05,0.001437598789986746,-0.00014197478508593718,-0.0002194191540911926,0.00014467204633939886,,6.54853133340488e-05
FAOXC184x,,-4.130484043866058e-05,0.0010650577048226062,-0.00014197478508593718,-0.00023568772089262792,0.00014470492655204576,,6.593897764170537e-05
FAOXC185C164m,0.0001617772973287134,-4.6197837495725234e-05,0.0010896782211324211,-0.00014197478508593718,-0.000220280084643258,-5.17735465326113e-06,0.00020505969959649608,0.0003177166901454476
FAOXC185m,,-3.314326020793969e-05,0.001437598789986746,-0.00014197478508593718,-0.0002194191540911926,0.00014467204633939886,,6.54853133340488e-05
FAOXC18C18OHm,0.00036400626564518467,-4.821141675137755e-05,0.0010833470165332755,-0.00014197478508593718,-0.0002242624114668941,-4.98973310428955e-06,0.00026175045463070097,0.00028520726266624655
FAOXC201C181x,0.0006036446153667582,-5.524291165932671e-05,0.0005872119769911296,-0.00014197478508593718,-0.0002449854886917564,-3.1423585892175577e-06,0.0001502048386320944,0.0002814051273134342
FAOXC204C184m,0.00017494988305314483,-4.583629787040478e-05,0.0010889399865722106,-0.00014197478508593718,-0.00021933678942492632,-5.22148730414362e-06,0.00021311351896856725,0.0003351796703981367
FAOXC204C205x,0.0015090469697176861,-8.281363187399896e-05,-0.0009307424837378672,-0.00014197478508593718,-0.00031310848286114363,3.7924550333174145e-06,0.0004113900146901811,0.0001353619492726261
FAOXC205C184x,0.0002116007886929647,-5.60438215163483e-05,0.0007349218971563676,-0.00014197478508593718,-0.00024717649432373754,-2.80317505352486e-06,0.0001264363218943532,0.00031333536042369684
FAOXC205C185m,0.00017494988305314483,-4.583629787040478e-05,0.0010889399865722106,-0.00014197478508593718,-0.00021933678942492632,-5.22148730414362e-06,0.00021311351896856725,0.0003351796703981367
FAOXC221C201x,0.000612198814274512,-5.439846812564448e-05,0.0005158924058556011,-0.00014197478508593718,-0.00024353804829859362,-3.1538935527460835e-06,0.00019410027598071013,0.0002814794419649853
FAOXC225C204m,0.00013661119012003565,-4.6197837495725234e-05,0.001089678206261499,-0.00014197478508593718,-0.000220280084643258,-5.1773563930483074e-06,0.0001793492175698781,0.0003177166901454476
FAOXC225C204x,4.984970280674115e-05,-5.60438215163483e-05,0.0007349219337881049,-0.00014197478508593718,-0.00024717649432373754,-2.8031520091510154e-06,1.0361252288702609e-06,0.00031333536042369684
FAOXC225C226m,0.00039066141245392127,4.42963576692047e-06,0.0013930870182546026,-0.00014197478508593718,-0.00017474866758355353,2.0006897993745064e-06,0.0003901414553557296,0.00010509877779767821
FAOXC225C226x,0.0011598276030500476,-5.7060172875560044e-05,0.0006297622639451677,-0.00014197478508593718,-0.0002499587145108437,-2.119390127774726e-06,0.000198427699513493,0.0002295605650021513
FAOXC225m,,-3.3409146167535396e-05,0.001446675157702074,-0.00014197478508593718,-0.0002199175174348567,0.00014468098981387472,,6.554712240816862e-05
FAOXC225x,,-4.126116588729915e-05,0.001164833171292814,-0.00014197478508593718,-0.00023559534888740005,0.00014473518919667252,,6.613460736336411e-05
FAOXC226C205m,0.00013661118729263883,-4.6197837495725234e-05,0.0010896782062618192,-0.00014197478508593718,-0.000220280084643258,-5.177356392888136e-06,0.00017934921446390156,0.0003177166901454476
FAOXC226C225m,0.0002648850878920986,-5.3314540986120055e-05,0.0011095515619904094,-0.00014197478508593718,-0.00023307799007724604,-4.656242859155987e-06,0.0002520622519080775,0.00023862027227330537
FAOXC226C225x,0.0005443641713009847,2.63565386466029e-06,0.0009523068469827919,-0.00014197478508593718,-0.00017542818055627188,-1.0456506343584293e-06,0.0005041424715220174,0.00023772938814213267
FAOXC226C227m,0.00039070741932051105,4.282717368213569e-06,0.0013927780029384753,-0.00014197478508593718,-0.0001749393758051735,2.0660867014524633e-06,0.00039014510815088457,0.00010491155054297572
FAOXC226m,,-3.3409146167535396e-05,0.0014466749254284873,-0.00014197478508593718,-0.0002199175174348567,0.00014468098981932,,6.554712240816862e-05
FAOXC227C226m,0.0002648884449676563,-5.3314540986120055e-05,0.0011095511588962452,-0.00014197478508593718,-0.00023307799007724604,-4.656242145430259e-06,0.0002520564030026744,0.0002386278956049569
FAOXC22C20x,0.0006045081534850039,-5.438476443686481e-05,0.0005162538925958931,-0.00014197478508593718,-0.00024348324583247898,-3.163768077781808e-06,0.00020155459873759032,0.00029328346186122134
FAOXC22C22DCHYr,0.0003547869449011017,-5.570842568033961e-05,0.0003019519853143557,-0.00014197478508593718,-0.0002442610027035698,-3.4452796912437596e-06,2.7529827208269463e-05,0.0003034779791520621
FAOXC22OHC22r,0.00034711733969000136,-5.572187259727906e-05,0.0003019518707998111,-0.00014197478508593718,-0.00024428168222624696,-3.4443096391663134e-06,-4.364163620067653e-05,0.00032511621801582064
FAOXC241C221x,0.0006047592151794742,-5.437791159085465e-05,0.00046755184205422195,-0.00014197478508593718,-0.0002434421601655746,-3.17452916801652e-06,0.0002181591814915036,0.0003031933345062572
FAOXC24C22x,0.0006088576563418897,-5.437791159085465e-05,0.00046754997436136383,-0.00014197478508593718,-0.0002434421601655746,-3.17456948979482e-06,0.00021132558654925513,0.00030010208368794205
FAOXC3DC,0.00020154400394381395,-4.1854105024181696e-05,0.0007620925965974554,-0.00014197478508593718,-0.00022533425302049927,-3.0184958442037272e-06,0.00020518502331450295,0.0002218832489446307
FAOXC4C2m,0.00016730296083143683,-4.5558183478527734e-05,0.001088992212359166,-0.00014197478508593718,-0.000218965052841837,-5.224875854357499e-06,0.00024103714990247142,0.0002748424778665201
FAOXC4C4DCc,0.00019232528214887802,-4.373278106659037e-05,0.0007604915797420017,-0.00014197478508593718,-0.00022784911776906912,-3.0007348392823692e-06,0.00019149668095037482,0.00024335088509175247
FAOXC5C3x,0.00017127855608565042,-4.554270226714954e-05,0.001088973330067008,-0.00014197478508593718,-0.00021892075057649524,-5.227108939668802e-06,0.0002455265936355231,0.00027844262184657516
FAOXC5C5DCc,0.000286425060537666,-3.4180702248966093e-06,0.0006168392824925341,-0.00014197478508593718,-0.0001732148625620686,-6.092613055290537e-06,0.0002916070596429126,0.0003465060413607645
FAOXC5C5OHm,0.00030137643649976923,-5.505311869546393e-05,0.001212487332131373,-0.00014197478508593718,-0.00024494112208126446,-2.738416852871864e-06,0.00017214705874911963,0.00020624483431900786
FAOXC5OHc,0.00019309914132716806,-4.3724850609844276e-05,0.0007604916654240409,-0.00014197478508593718,-0.00022783712343733194,-2.9995891029001657e-06,0.00020147622027706584,0.00028662916955857817
FAOXC61C4m,0.00021437429329522608,-4.591336825288932e-05,0.0010897314451742877,-0.00014197478508593718,-0.00021987163219219555,-5.18211356111318e-06,0.0002352706839424603,0.00032229493675903405
FAOXC61C4x,0.00033422031959999527,-5.605051295935629e-05,0.0007350055578222153,-0.00014197478508593718,-0.0002472188502528365,-2.791319702119459e-06,0.00021532348389235323,0.000312153803226729
FAOXC61m,,-3.291899608195834e-05,0.0014917244168091853,-0.00014197478508593718,-0.00021912421411580203,0.00014468118759249202,,6.554615734193839e-05
FAOXC61x,,-4.0652609864178706e-05,0.0009898589284844537,-0.00014197478508593718,-0.00023442392108751254,0.0001446956228920585,,6.590613764616907e-05
FAOXC6C4m,0.0002021545995614929,-4.5550443274059713e-05,0.001088993280289514,-0.00014197478508593718,-0.00021893182446229098,-5.226419211734068e-06,0.00023275698668470964,0.0003181198542773255
FAOXC6C4x,0.0006036446153667582,-5.524291165932671e-05,0.0005872119769911296,-0.00014197478508593718,-0.0002449854886917564,-3.1423585892175577e-06,0.0001502048386320944,0.0002814051273134342
FAOXC6DCC4DCx,0.0006036446153667582,-5.524291165932671e-05,0.0005872119769911296,-0.00014197478508593718,-0.0002449854886917564,-3.1423585892175577e-06,0.0001502048386320944,0.0002814051273134342
FAOXC7C5m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC81C61m,-7.50186525281285e-05,-5.077928874260185e-05,0.0012763548310150638,-0.00014197478508593718,-0.0002312653692234823,-4.650631939909905e-06,0.00012525810114811218,0.0003017193230950589
FAOXC81C61x,0.0002692810593838207,-5.523614220451246e-05,0.0005872128042038628,-0.00014197478508593718,-0.00024494389452365693,-3.1471461276107985e-06,0.00010231017703707234,0.00034632094790210236
FAOXC8C6m,0.00020012071745989036,-4.581316121456107e-05,0.001088950303361399,-0.00014197478508593718,-0.00021925900884526412,-5.226301065412838e-06,0.0002266954439241791,0.0003220428210656648
FAOXC8C6x,0.0005968685393336037,-5.522937209348293e-05,0.0005873060076039082,-0.00014197478508593718,-0.000244930032939566,-3.151948253014552e-06,0.0001580789974660065,0.0002913933244682212
FAOXC8DCC6DCx,0.0006036446153667582,-5.524291165932671e-05,0.0005872119769911296,-0.00014197478508593718,-0.0002449854886917564,-3.1423585892175577e-06,0.0001502048386320944,0.0002814051273134342
FAOXC9BRC7BRm,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXC9C7m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXMC10OHMC10r,0.0002022637584982394,-5.572187259727906e-05,0.0003016952882572807,-0.00014197478508593718,-0.00024428168222624696,-3.43793373270871e-06,0.0001740780708571897,0.0003575728299081374
FAOXOHC16C16DCc,-7.199362818121389e-05,-9.666515053197424e-05,-0.00011256648574462035,-0.00014197478508593718,-0.000335249293545668,-9.260286101508161e-06,-4.564138635886394e-05,0.0003639153500969287
FAOXOHC22C22DCc,5.065937730049722e-05,-9.665174405372429e-05,-0.0001125661639931462,-0.00014197478508593718,-0.00033519736541678794,-9.258539721518864e-06,6.852227479606481e-05,0.00038555252580677166
FAOXOHMC10DC10c,-0.0002549725997268842,-9.666515053197424e-05,-0.00011256586475614918,-0.00014197478508593718,-0.000335249293545668,-9.25999438584786e-06,-0.00021823430061226434,0.00034227782364252424
FAOXTC101TC102m,0.00046658198442669065,-5.284686865614283e-05,0.0011090852152045,-0.00014197478508593718,-0.00023176745928218893,-4.736623531489171e-06,0.00026125477951429533,0.00018924094362669097
FAOXTC102C101m,0.0002841603993964424,-5.3314540986120055e-05,0.0011096511708682613,-0.00014197478508593718,-0.00023307799007724604,-4.657783613932671e-06,0.0002586626087325347,0.00018917850376795825
FAOXTC122TC101m,0.0001275407081911737,-4.620551078803035e-05,0.001089677414786701,-0.00014197478508593718,-0.00022031372357878936,-5.176153349916551e-06,0.000222574077360871,0.00025280011825818397
FAOXTC122m,0.0007986316019825042,-5.3335409570758775e-05,0.0011095585407043555,-0.00014197478508593718,-0.00023319101124385594,-4.646083569124664e-06,0.0005356030563268945,0.00017067598659173573
FAOXTC142TC122m,-8.207421690716546e-05,-5.077928874260185e-05,0.0012767214287030023,-0.00014197478508593718,-0.0002312653692234823,-4.652682683746678e-06,0.0001461679325365305,0.00023704436775900462
FAOXTC162TC142m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FAOXTC182TC162m,0.00015189291842101696,-4.584400849390489e-05,0.0010889391881754645,-0.00014197478508593718,-0.00021937014085481645,-5.220346766459178e-06,0.00023197206341327988,0.0002702640728135567
FOAXC122C101x,0.0003435004453302338,-5.60438215163483e-05,0.0007349218675839481,-0.00014197478508593718,-0.00024717649432373754,-2.8032391341922964e-06,0.00021673856202534592,0.00031333536042369684
GLUTCOAACBP,0.0003915706967341394,3.7245712633010062e-06,0.0010364768124445922,-0.00014197478508593718,-0.00017914159007278971,0.00010344242019393057,0.00039280188244727874,6.64422380266666e-05
HDCACBP,0.00039002299261308777,-2.1503632553393387e-05,0.0012120736037337138,-0.00014197478508593718,-0.00020501626211751568,0.0001447090309421898,0.00039002299261308777,6.575081327138525e-05
HDDACBP,0.00039002299261276755,-2.1503632553393387e-05,0.0012120733718125232,-0.00014197478508593718,-0.00020501626211751568,0.0001447090303569825,0.00039002299261276755,6.575081327138525e-05
HDECAACBP,0.00039002299261276755,-2.148276603317579e-05,0.0012120788322891093,-0.00014197478508593718,-0.00020497257023277944,0.00014470892289728733,0.00039002299261276755,6.574985567822439e-05
HDECEACBP,0.00039002299261276755,3.3420878732652646e-06,0.0009698657602757922,-0.00014197478508593718,-0.00017968823789275465,0.00014465914677004073,0.00039002299261276755,6.54161381538138e-05
HEDCECRNe,0.0001949983163371389,-2.2663621091339164e-06,0.0009340001092597922,-0.00014197478508593718,-0.0001866436009688639,0.0001662805461629154,0.0001949983163371389,0.00019506132519919747
HEXCOAACBP,0.00039002299261340804,-2.0847420892357515e-05,0.001276737584597654,-0.00014197478508593718,-0.00020363448348619442,0.00012789466166946066,0.00039002299261308777,6.590249516329377e-05
HEXDCRNe,0.0001949983163371389,-3.1486155982842965e-05,0.0010787571635044084,-0.00014197478508593718,-0.0002217917362556199,0.00016634507831080536,0.0001949983163371389,0.00019539628485870422
HEXDIACTD,-0.0005290642868479779,-6.126065307762217e-05,0.00020367209341375819,-0.00014197478508593718,-0.00026758033342238384,0.00014449160330488495,-0.001729509693450146,6.557361262054841e-05
HEXDICOAACBP,0.0004598036304581769,3.1513977733849874e-06,0.0009348019146177188,-0.00014197478508593718,-0.00018110772008168638,0.0001330908644042575,0.00044670030569032154,0.00010887066844757235
HEXDICOAACBPx,0.0003903493001247775,-3.333067991790165e-05,0.0010841571101570461,-0.00014197478508593718,-0.0002207144149460301,0.00013312157866298327,0.00039002299261308777,0.00010915551261311966
HIVCACBP,0.00039018063659504286,-2.5345997625446227e-05,0.001135312329555849,-0.00014197478508593718,-0.00021187038169027505,0.00014474525165342994,0.00039072384538363115,6.59975285275866e-05
HIVCRNe,0.0001949983163371389,-3.1486155982842965e-05,0.00107875686852194,-0.00014197478508593718,-0.0002217917362556199,0.00016634507873008556,0.0001949983163371389,0.00019539628485870422
HOCDACBP,0.00039002299261276755,-2.1510586944749913e-05,0.0012120687738069605,-0.00014197478508593718,-0.00020503083021875034,0.00014470907188876485,0.00039002299261308777,6.575113567195882e-05
HOCTDACBP,0.00039002299261276755,3.332999070147966e-06,0.0009698571498822635,-0.00014197478508593718,-0.0001796994287101946,0.00014465919257668886,0.00039002299261340804,6.541646162179546e-05
HOCTDEC2CRNe,0.0001949983163371389,-2.2663621091339164e-06,0.0009340000696756992,-0.00014197478508593718,-0.0001866436009688639,0.00016628054611583044,0.0001949983163371389,0.00019506132519919747
HOCTDECCRNe,0.0001949983163371389,-3.1486155982842965e-05,0.001078757163475279,-0.00014197478508593718,-0.0002217917362556199,0.00016634507835468725,0.0001949983163371389,0.00019539628485870422
HTDCACBP,0.00039002299261276755,-2.1496677604185346e-05,0.0012121101129118994,-0.00014197478508593718,-0.00020500169608677647,0.00014470898383700442,0.00039002299261340804,6.575049407377182e-05
HTDCRNe,0.0001949983163371389,-3.1486155982842965e-05,0.0010787571636010796,-0.00014197478508593718,-0.0002217917362556199,0.0001663450770974873,0.0001949983163371389,0.00019539628485870422
IVCOAACBP,0.0003900273015408291,-2.113425025424047e-05,0.00133624407117066,-0.00014197478508593718,-0.00020417628464734785,9.456833423054041e-05,0.0003901656510149344,7.107878549292491e-05
IVCRNe,0.0001949983163371389,-3.1479978369013376e-05,0.0010787580776260193,-0.00014197478508593718,-0.0002217832123330642,0.0001663449519963242,0.0001949983163371389,0.00019539628485870422
LGNCCOAtcx,-0.00015809382603226558,-9.524412154944686e-05,-0.0001002624706167721,-0.00014197478508593718,-0.0003302293661491252,-8.984586464238205e-06,-0.00023058435078673477,0.00028978945852720274
NRVNCCOAtxc,-0.00027559581390851226,-9.525101851017119e-05,-0.00010025725295244447,-0.00014197478508593718,-0.00033026716482242304,-8.987347540206661e-06,-0.00033682567878484074,0.00028168187977409357
OCD11COACPT1,0.0003550454536273583,-3.443507421251322e-06,0.0006168388491786346,-0.00014197478508593718,-0.00017324259602044247,-6.092431661940275e-06,0.0003635887218372604,0.00032054051677573545
OCD11CRNCACT,0.00039002299261308777,3.242156831908152e-06,0.0009712317741069899,-0.00014197478508593718,-0.0001797946069677348,0.00014465899564593054,0.0003900229926124473,6.541492007760721e-05
OCD11CRNCPT2,0.00031600714468657954,-5.061330407272278e-05,0.0011162055106588155,-0.00014197478508593718,-0.00022681557762559542,-5.000471656103597e-06,0.0002072824194305514,0.0002916626757886403
OCT11EFATP,0.0003281558981250796,-1.4389088919235953e-06,0.0005960469139559122,-0.00014197478508593718,-0.00017124451034211796,-6.12847085687833e-06,0.000288240706270963,0.0003602056315616637
OCTDEC2ACBP,0.0003903865157598349,1.2377758094655302e-06,0.0009466209038687169,-0.00014197478508593718,-0.00018229936557502207,0.00014468411709426618,0.00039077812170310174,6.55858659714168e-05
OCTDECCACT,0.00039002299261276755,3.251237310872051e-06,0.0009712320631785293,-0.00014197478508593718,-0.00017978340429251793,0.0001446590160112741,0.00039002299261308777,6.541485815978216e-05
OCTDECCPT1,0.0003115633160051947,-3.430789667282966e-06,0.0006168391756123496,-0.00014197478508593718,-0.0001732217950939015,-6.092438418796162e-06,0.00031373278620540335,0.00045036218165398563
OCTDECCPT2,0.00031600714468657954,-5.061330407272278e-05,0.0011162055107333977,-0.00014197478508593718,-0.00022681557762559542,-5.000471472546622e-06,0.0002072824194305514,0.0002916626757886403
OCTDECE1CRNe,0.0001949983163371389,-2.2663621091339164e-06,0.0009340001092444257,-0.00014197478508593718,-0.0001866436009688639,0.0001662805461632357,0.0001949983163371389,0.00019506132519919747
sink_octdececoa_c,,-2.292106041787095e-06,0.0009339997787194259,-0.00014197478508593718,-0.00018669794609802777,0.00016624199732285448,,6.52116390963724e-05
OMHDEACIDTD,0.0004260328742660999,-6.091262068109712e-05,0.00020256347312730633,-0.00014197478508593718,-0.00026684454730477493,0.0001444841750523016,0.00044811829233168133,6.553843681271391e-05
OMHDOCOSACTD,0.00046361486788170205,-6.091262068109712e-05,0.00020256379869003488,-0.00014197478508593718,-0.0002668330313441759,0.0001444839738428108,0.0005145241401491071,6.553839090809579e-05
OMHPALTD,0.0005510095609611719,-6.091262068109712e-05,0.00020258658172198218,-0.00014197478508593718,-0.0002668248062663731,0.0001444835757630764,0.0005905531697430112,6.553667535348612e-05
PRISTCOAtcx,-0.00017798753605783964,-9.525101851017119e-05,-0.00010035498592458348,-0.00014197478508593718,-0.00033026716482242304,-8.986894239718885e-06,-0.00025038697471993043,0.0002813383192976567
SBCOAACOTx,5.396250456871704e-05,-6.590964039278219e-05,0.00013007070242054264,-0.00014197478508593718,-0.000267781599530933,-1.35465180496974e-06,-0.0001332479855747121,0.00025958016950001014
SCP21cx,-0.00013280170617102993,-9.527170367196574e-05,-0.00010035850043988611,-0.00014197478508593718,-0.00033033018184375413,-8.989889262906592e-06,-0.00021728204616730044,0.00028582015861699855
SEBACACT,0.0005735622032547325,-1.4518924856110339e-06,0.0005960462149137093,-0.00014197478508593718,-0.00017126483907639817,-6.12849131212482e-06,0.0005168143966335193,0.00029529160124760074
SEBACIDTD,0.00039002299261308777,-5.9023288774581356e-05,0.0005394080733627652,-0.00014197478508593718,-0.00026357976265538297,0.0001277575810093918,0.00039002299261308777,6.570096931924455e-05
